Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
64,23:18.1,22.041,22.2188,22.9533,22.6311,22.3184,22.3336,22.2738,22.1832,22.6042,22.4627,22.4437,22.3604,22.5089,22.4198,23.2009,0.0156,-0.6617,22.2173,22.9837,22.4803,22.3682,22.3426,22.2821,22.142,22.3204,22.3815,22.4015,22.3942,22.3889,22.3164,22.2395,22.2591
65,23:18.5,22.0401,22.2131,22.9549,22.5897,22.3399,22.3181,22.2761,22.1529,22.581,22.4647,22.4229,22.3639,22.5008,22.4196,23.2014,0.0154,-0.6489,22.2083,22.9862,22.5238,22.3601,22.3463,22.2794,22.0976,22.3013,22.3727,22.4054,22.3859,22.4084,22.2572,22.2425,22.2417
66,23:18.8,22.051,22.239,22.9517,22.6302,22.3408,22.3147,22.2801,22.1478,22.5836,22.4666,22.4173,22.3548,22.5013,22.4043,23.2032,0.015,-0.6395,22.2007,22.9377,22.5086,22.3539,22.3447,22.2733,22.1277,22.308,22.3864,22.4105,22.3773,22.3938,22.3735,22.2337,22.2288
67,23:19.1,22.0514,22.2094,22.9894,22.6077,22.3228,22.302,22.293,22.176,22.5831,22.4652,22.4104,22.3525,22.5033,22.4027,23.1857,0.0151,-0.6332,22.2032,22.9441,22.5201,22.3455,22.3449,22.2706,22.1603,22.295,22.3741,22.4022,22.3508,22.3838,22.3481,22.2298,22.2424
68,23:19.5,22.0466,22.2094,22.9623,22.6276,22.3172,22.314,22.2782,22.1945,22.5926,22.458,22.4268,22.3447,22.4957,22.3995,23.1841,0.0153,-0.6284,22.1942,22.9714,22.5257,22.3552,22.3475,22.2726,22.1559,22.2825,22.3655,22.4064,22.3288,22.3959,22.288,22.2414,22.2403
69,23:19.8,22.0424,22.2045,22.9586,22.6073,22.3082,22.2916,22.2773,22.2045,22.5933,22.455,22.4298,22.3426,22.5033,22.3963,23.1859,0.0151,-0.6238,22.2162,22.9643,22.5321,22.3545,22.341,22.262,22.124,22.2978,22.3623,22.3893,22.3836,22.3829,22.3388,22.225,22.241
70,23:20.1,22.0484,22.2121,22.9526,22.6064,22.3205,22.317,22.247,22.1975,22.5757,22.4842,22.4365,22.3426,22.5114,22.4016,23.2028,0.015,-0.6212,22.2201,22.9388,22.5342,22.37,22.3285,22.2565,22.1244,22.3026,22.3667,22.3997,22.3614,22.3901,22.3136,22.2118,22.2357
71,23:20.5,22.0505,22.2142,22.9415,22.6054,22.3253,22.2971,22.309,22.186,22.5843,22.4881,22.4261,22.3389,22.4999,22.4034,23.1947,0.0149,-0.6194,22.2298,22.9721,22.5626,22.3428,22.3329,22.2622,22.1547,22.2798,22.3702,22.402,22.3972,22.3795,22.2616,22.2222,22.2385
72,23:20.8,22.0389,22.2017,22.9679,22.5973,22.3149,22.3249,22.2949,22.1874,22.5866,22.4862,22.4208,22.3412,22.5029,22.4178,23.1848,0.0143,-0.6179,22.2381,22.9497,22.5245,22.3619,22.3422,22.2696,22.1462,22.2987,22.3686,22.393,22.3718,22.3845,22.2695,22.2358,22.2385
73,23:21.1,22.0364,22.2061,22.9974,22.6258,22.3341,22.2962,22.2671,22.1904,22.585,22.4721,22.4222,22.3495,22.499,22.4124,23.1926,0.0144,-0.6192,22.218,22.9707,22.491,22.3721,22.3341,22.2611,22.1441,22.3008,22.3727,22.4008,22.3852,22.3702,22.2165,22.2305,22.2426
74,23:21.5,22.0406,22.2299,22.9614,22.6357,22.3133,22.289,22.2937,22.1913,22.5764,22.4682,22.4307,22.3118,22.5043,22.4046,23.1815,0.0147,-0.6203,22.1988,22.9458,22.482,22.3612,22.3313,22.2576,22.1418,22.3077,22.3723,22.3987,22.378,22.397,22.2723,22.2252,22.2355
75,23:21.8,22.0401,22.2329,22.942,22.629,22.338,22.2664,22.2683,22.1707,22.5968,22.4553,22.4284,22.3285,22.501,22.4173,23.1861,0.0151,-0.6207,22.2212,22.924,22.5303,22.3578,22.3248,22.2632,22.1462,22.2804,22.3686,22.3997,22.3882,22.3924,22.2491,22.2224,22.2343
76,23:22.1,22.0475,22.2235,22.9482,22.598,22.3253,22.234,22.2875,22.1832,22.5697,22.4234,22.4194,22.3424,22.4957,22.4145,23.1889,0.0149,-0.6202,22.2335,22.9571,22.5227,22.3499,22.3283,22.2595,22.1487,22.2719,22.3695,22.3976,22.3797,22.3781,22.244,22.2289,22.2378
77,23:22.5,22.045,22.2216,22.9374,22.6311,22.3281,22.2548,22.2993,22.1846,22.5667,22.4513,22.428,22.3382,22.4902,22.4,23.1836,0.0148,-0.6216,22.2159,22.9326,22.5194,22.3578,22.3361,22.2576,22.152,22.2139,22.36,22.4017,22.3702,22.3792,22.3074,22.249,22.2389
78,23:22.8,22.0477,22.2346,22.9662,22.6027,22.326,22.2333,22.3131,22.2103,22.5896,22.4613,22.4125,22.3137,22.4853,22.3972,23.1723,0.0148,-0.6235,22.2428,22.9423,22.5402,22.343,22.3336,22.2733,22.1385,22.292,22.3535,22.4004,22.3704,22.3746,22.3599,22.2127,22.2355
79,23:23.1,22.0433,22.2348,22.9558,22.6267,22.3366,22.2955,22.3053,22.2017,22.5965,22.4645,22.4319,22.3352,22.4888,22.4154,23.1711,0.0147,-0.6238,22.2125,22.9314,22.5196,22.3557,22.3424,22.2659,22.1226,22.2841,22.3609,22.4004,22.3649,22.3829,22.3398,22.2354,22.2417
80,23:23.5,22.0466,22.226,22.9272,22.5883,22.3001,22.2781,22.2932,22.1883,22.5963,22.4733,22.4469,22.3424,22.4867,22.4196,23.2014,0.0144,-0.6264,22.2219,22.9347,22.5123,22.3606,22.3391,22.269,22.1261,22.2837,22.3544,22.3932,22.3725,22.3774,22.3733,22.2347,22.2452
81,23:23.8,22.0419,22.2371,22.9508,22.6174,22.3158,22.3186,22.3231,22.1978,22.5945,22.4412,22.4379,22.3407,22.4895,22.4076,23.1836,0.0141,-0.6282,22.2312,22.9305,22.5233,22.3615,22.3465,22.2736,22.1311,22.2927,22.3406,22.3934,22.3942,22.364,22.3007,22.2469,22.2422
82,23:24.1,22.0438,22.2151,22.9706,22.6239,22.3285,22.3311,22.275,22.1929,22.6016,22.4756,22.4418,22.3484,22.4913,22.4124,23.1938,0.0137,-0.629,22.2164,22.9254,22.5333,22.3624,22.3368,22.2939,22.1293,22.267,22.3202,22.4031,22.3778,22.364,22.3088,22.2243,22.2357
83,23:24.5,22.0389,22.2251,22.951,22.607,22.3285,22.3304,22.2544,22.1994,22.5998,22.4287,22.4386,22.3435,22.4904,22.4064,23.1695,0.0138,-0.6307,22.2164,22.9638,22.5294,22.3696,22.3396,22.2706,22.1113,22.301,22.3431,22.389,22.373,22.363,22.2188,22.2245,22.2389
84,23:24.8,22.0394,22.2207,22.9501,22.5853,22.3392,22.2624,22.3067,22.1943,22.5914,22.4576,22.4428,22.344,22.489,22.4217,23.1815,0.0131,-0.6344,22.2259,22.9284,22.5303,22.3691,22.3609,22.2928,22.1561,22.317,22.3732,22.4027,22.3632,22.3688,22.3335,22.2254,22.2394
85,23:25.1,22.0422,22.2528,22.939,22.6073,22.3385,22.3216,22.2923,22.1779,22.572,22.4324,22.4381,22.3428,22.5017,22.4367,23.1697,0.0128,-0.6383,22.2268,22.9104,22.5104,22.3649,22.3664,22.296,22.1612,22.3022,22.3672,22.3932,22.3602,22.3945,22.2771,22.2384,22.244
86,23:25.5,22.0429,22.2387,22.9676,22.6161,22.3228,22.3302,22.3087,22.1703,22.5878,22.4518,22.4294,22.3368,22.4999,22.4092,23.1695,0.0126,-0.6435,22.2573,22.9432,22.5146,22.3848,22.3687,22.3006,22.152,22.3147,22.384,22.4022,22.357,22.4118,22.3104,22.2139,22.2426
87,23:25.8,22.0369,22.2181,22.9473,22.6144,22.2881,22.3327,22.2902,22.1735,22.5669,22.4543,22.4335,22.3373,22.4969,22.3995,23.1933,0.0131,-0.6466,22.2391,22.9335,22.5273,22.3661,22.3572,22.2944,22.1552,22.3096,22.3748,22.3893,22.3854,22.3901,22.2655,22.2261,22.2468
88,23:26.1,22.0348,22.2364,22.9575,22.6015,22.3068,22.3521,22.2868,22.1929,22.5621,22.4638,22.4337,22.3241,22.5031,22.4238,23.2009,0.0133,-0.6486,22.2321,22.9619,22.5488,22.3705,22.3433,22.2835,22.1432,22.311,22.3711,22.3925,22.3679,22.3922,22.2933,22.243,22.2426
89,23:26.5,22.044,22.2209,22.9623,22.6318,22.3336,22.3353,22.2657,22.1733,22.6143,22.468,22.431,22.3435,22.4957,22.409,23.1783,0.0123,-0.6515,22.2508,22.9938,22.5287,22.3707,22.3435,22.2886,22.1034,22.3121,22.376,22.401,22.3716,22.3774,22.2956,22.2423,22.2412
90,23:26.8,22.0433,22.2322,22.9623,22.6276,22.3457,22.3089,22.265,22.1832,22.6005,22.4578,22.4173,22.344,22.4962,22.4284,23.1822,0.0081,-0.6552,22.2372,22.9883,22.5245,22.3601,22.3394,22.2881,22.1369,22.3107,22.3586,22.3999,22.3792,22.4176,22.2723,22.2344,22.2493
91,23:27.1,22.0348,22.232,22.9693,22.6198,22.3554,22.3348,22.2637,22.2015,22.5896,22.4643,22.4171,22.3442,22.492,22.4272,23.1822,0.01,-0.6579,22.2566,22.9543,22.5092,22.368,22.3442,22.2805,22.1411,22.3163,22.3686,22.3992,22.3776,22.3966,22.3118,22.2439,22.2297
92,23:27.5,22.038,22.2577,22.9561,22.6415,22.3216,22.2969,22.2699,22.2086,22.5898,22.4728,22.424,22.3414,22.492,22.4314,23.1924,0.0103,-0.6615,22.2342,22.9472,22.5342,22.3682,22.3544,22.2731,22.157,22.2885,22.3644,22.3976,22.3644,22.3924,22.3384,22.2458,22.2359
93,23:27.8,22.0364,22.2205,22.9748,22.6013,22.3216,22.2005,22.2847,22.1823,22.5868,22.4867,22.4213,22.3444,22.4888,22.4307,23.188,0.0107,-0.665,22.2175,22.9714,22.5407,22.3636,22.3593,22.2713,22.1425,22.2428,22.3637,22.3916,22.3975,22.3825,22.3421,22.2127,22.2385
94,23:28.1,22.0396,22.2265,22.954,22.6311,22.3505,22.2969,22.2976,22.1823,22.5898,22.4506,22.4236,22.3426,22.4906,22.4143,23.1864,0.0113,-0.6666,22.2145,22.9465,22.5409,22.3869,22.3539,22.2752,22.1635,22.2564,22.3655,22.4022,22.3887,22.3954,22.356,22.2425,22.2463
95,23:28.5,22.035,22.2355,22.9591,22.6128,22.3242,22.3413,22.2724,22.1774,22.5831,22.4694,22.4266,22.3451,22.5013,22.4046,23.197,0.0118,-0.6689,22.2189,22.9781,22.5331,22.3594,22.3593,22.2687,22.1568,22.2985,22.3591,22.3969,22.3871,22.4016,22.3197,22.2229,22.2292
96,23:28.8,22.0352,22.2223,22.9436,22.599,22.3461,22.3163,22.2983,22.1763,22.575,22.4675,22.4273,22.3387,22.499,22.4143,23.197,0.0106,-0.6714,22.2351,22.9721,22.5354,22.3624,22.3526,22.2683,22.1568,22.2941,22.3623,22.3925,22.397,22.3843,22.3234,22.2458,22.2352
97,23:29.1,22.0413,22.2274,22.9443,22.6089,22.3269,22.3385,22.2879,22.1566,22.5711,22.4601,22.4282,22.3437,22.4973,22.412,23.1776,0.0114,-0.675,22.2178,22.9578,22.5282,22.3465,22.3445,22.2606,22.1503,22.2932,22.3098,22.401,22.3958,22.3758,22.3049,22.2404,22.2295
98,23:29.5,22.0329,22.2195,22.9579,22.6168,22.3061,22.2633,22.2895,22.1388,22.5739,22.4698,22.4254,22.3417,22.5047,22.4265,23.1921,0.0114,-0.6807,22.2134,22.9578,22.5222,22.3652,22.3442,22.2662,22.1517,22.2825,22.3397,22.3997,22.3873,22.4003,22.3728,22.2224,22.2392
99,23:29.8,22.0343,22.2327,22.982,22.5973,22.3302,22.3128,22.2949,22.1571,22.5741,22.474,22.4328,22.3451,22.4906,22.4134,23.1762,0.0116,-0.6843,22.2416,22.9973,22.5303,22.3525,22.3301,22.2636,22.1531,22.2446,22.3489,22.3883,22.3822,22.3901,22.3566,22.2254,22.2389
100,23:30.1,22.0378,22.2498,22.9364,22.6225,22.335,22.3059,22.2965,22.1548,22.5688,22.4735,22.4201,22.3428,22.4971,22.4217,23.2111,0.0119,-0.6882,22.2559,22.9619,22.5342,22.3391,22.3428,22.265,22.1561,22.2629,22.3237,22.3967,22.3785,22.3845,22.3499,22.2293,22.247
101,23:30.5,22.0475,22.2514,22.9727,22.6251,22.3387,22.3084,22.2664,22.1649,22.5632,22.4617,22.427,22.3414,22.4881,22.4064,23.2067,0.0109,-0.6916,22.2268,22.986,22.519,22.3922,22.3294,22.2664,22.1603,22.2948,22.3459,22.3973,22.3873,22.3862,22.3028,22.2164,22.2355
102,23:30.8,22.0419,22.2209,22.9464,22.6278,22.3161,22.3013,22.2868,22.1797,22.5642,22.4601,22.428,22.3454,22.4923,22.4025,23.1917,0.0109,-0.6939,22.2039,22.9539,22.5086,22.3421,22.3119,22.2664,22.1039,22.304,22.3362,22.3821,22.3859,22.3818,22.3419,22.206,22.2443
103,23:31.1,22.0315,22.2128,22.9568,22.5751,22.3415,22.2805,22.2796,22.1617,22.5706,22.459,22.4243,22.3442,22.495,22.3983,23.1559,0.0081,-0.6983,22.234,22.9675,22.488,22.3252,22.3269,22.2572,22.1133,22.3052,22.3186,22.3906,22.372,22.3852,22.3479,22.2296,22.2403
104,23:31.5,22.0332,22.2244,22.9609,22.5904,22.3452,22.2532,22.2669,22.1568,22.5785,22.4594,22.4203,22.3428,22.4918,22.3988,23.1547,0.0093,-0.7024,22.2326,22.9707,22.5134,22.3571,22.3456,22.2657,22.1055,22.2943,22.3706,22.3948,22.372,22.3686,22.2938,22.2615,22.2493
105,23:31.8,22.0431,22.2383,22.9565,22.6244,22.3207,22.2608,22.271,22.1383,22.5605,22.4576,22.4233,22.3407,22.4957,22.3854,23.1975,0.0087,-0.7056,22.1933,22.9878,22.5157,22.3518,22.3516,22.2669,22.1529,22.2515,22.3556,22.3893,22.3593,22.3868,22.3,22.2122,22.2519
106,23:32.1,22.0394,22.2172,22.9679,22.6205,22.3329,22.3168,22.2632,22.171,22.5612,22.4627,22.4183,22.3465,22.4976,22.4127,23.1954,0.0082,-0.7101,22.2423,22.9682,22.5095,22.3453,22.3385,22.2611,22.1695,22.2735,22.3544,22.4017,22.3706,22.3799,22.2286,22.2224,22.2359
107,23:32.5,22.0399,22.2181,22.9797,22.5902,22.3438,22.3052,22.272,22.161,22.5595,22.4509,22.4164,22.3437,22.4714,22.4085,23.1942,0.0078,-0.7154,22.2004,22.9467,22.4896,22.3483,22.3338,22.2646,22.1478,22.2522,22.3669,22.3881,22.3718,22.3734,22.2436,22.2467,22.2336
108,23:32.8,22.032,22.2186,22.963,22.6096,22.3195,22.2941,22.2528,22.1689,22.5589,22.4585,22.4106,22.3398,22.4694,22.4,23.1912,0.0042,-0.7199,22.2083,22.9645,22.4919,22.3377,22.3373,22.2426,22.1647,22.2624,22.3568,22.3909,22.3697,22.366,22.2938,22.2599,22.2389
109,23:33.1,22.0341,22.2304,22.9498,22.6038,22.3172,22.3114,22.2267,22.1707,22.5602,22.4153,22.4243,22.3424,22.4728,22.3886,23.209,0.0056,-0.7236,22.2243,22.976,22.4468,22.325,22.3156,22.2456,22.1619,22.2749,22.3454,22.3869,22.3577,22.357,22.3439,22.2289,22.2627
110,23:33.5,22.0329,22.2151,22.9806,22.6061,22.3059,22.2941,22.2387,22.1726,22.5875,22.4571,22.421,22.335,22.4846,22.4238,23.1776,0.0054,-0.7279,22.2229,22.9855,22.4871,22.3525,22.2915,22.2495,22.1638,22.2594,22.3517,22.3883,22.3572,22.3577,22.3277,22.2326,22.2438
111,23:33.8,22.0299,22.2117,22.9589,22.6137,22.3353,22.2976,22.2542,22.1684,22.5595,22.4382,22.4062,22.3118,22.4892,22.4124,23.173,0.0058,-0.731,22.2245,22.9499,22.5035,22.346,22.3193,22.2546,22.1607,22.2506,22.3642,22.3973,22.3743,22.3702,22.3486,22.193,22.2456
112,23:34.1,22.0299,22.2239,22.972,22.5976,22.3302,22.2904,22.2454,22.1666,22.5665,22.4493,22.4146,22.2785,22.4846,22.3946,23.1995,0.0064,-0.7353,22.2416,22.928,22.4776,22.3132,22.3357,22.2461,22.1552,22.2386,22.3575,22.3918,22.3755,22.36,22.294,22.2048,22.2412
113,23:34.5,22.0325,22.2195,22.9471,22.6251,22.3172,22.2807,22.2304,22.1645,22.5773,22.4127,22.4113,22.2672,22.4758,22.405,23.1887,0.0059,-0.7386,22.2319,22.9513,22.4621,22.3303,22.3336,22.2498,22.1591,22.2418,22.3669,22.395,22.3635,22.3792,22.2912,22.1752,22.2355
114,23:34.8,22.029,22.2383,22.9667,22.6142,22.3205,22.2546,22.2243,22.1619,22.5713,22.4449,22.4139,22.3067,22.4754,22.4025,23.1716,0.0059,-0.7431,22.2483,22.9633,22.4808,22.3404,22.3186,22.2363,22.1517,22.2675,22.3632,22.3983,22.3982,22.3963,22.2644,22.2136,22.2387
115,23:35.1,22.0343,22.226,22.9381,22.651,22.3283,22.2513,22.2805,22.1686,22.5727,22.4141,22.4109,22.3276,22.4763,22.4099,23.1815,0.0053,-0.7453,22.2307,22.9679,22.4891,22.3259,22.3257,22.2352,22.1453,22.2804,22.3665,22.3955,22.3875,22.3949,22.2528,22.2129,22.2281
116,23:35.5,22.0308,22.2237,22.9891,22.6077,22.3383,22.3105,22.259,22.1612,22.5762,22.4437,22.4067,22.313,22.4828,22.4071,23.1891,0.0051,-0.7482,22.2129,22.9696,22.4228,22.3176,22.3225,22.244,22.1335,22.3017,22.3602,22.383,22.3769,22.3704,22.2806,22.2293,22.2357
117,23:35.8,22.0336,22.205,22.9924,22.595,22.3077,22.2798,22.2119,22.1631,22.5727,22.4502,22.4067,22.3363,22.4802,22.4039,23.2058,0.0048,-0.7508,22.2224,22.9224,22.4794,22.3534,22.3267,22.2417,22.1404,22.3056,22.3572,22.3888,22.3741,22.3533,22.2535,22.1919,22.2412
118,23:36.1,22.0302,22.2077,22.9341,22.6147,22.3061,22.1833,22.2417,22.1536,22.5711,22.4423,22.4076,22.3329,22.4749,22.4011,23.2106,0.0042,-0.7545,22.2099,22.9303,22.4889,22.3515,22.3292,22.2498,22.1453,22.3114,22.3674,22.3705,22.3783,22.3968,22.3028,22.1787,22.2424
119,23:36.5,22.0292,22.198,22.9595,22.6209,22.3285,22.2798,22.2937,22.1767,22.5607,22.4356,22.4111,22.3359,22.4881,22.3951,23.2002,0.0043,-0.7582,22.1993,22.9578,22.4693,22.3409,22.3264,22.2588,22.1413,22.3043,22.3612,22.3719,22.3612,22.3806,22.2995,22.2016,22.244
120,23:36.8,22.0445,22.2094,22.9399,22.6064,22.3258,22.2853,22.2394,22.1629,22.554,22.4335,22.4159,22.3373,22.4916,22.4083,23.1961,0.0042,-0.7612,22.2286,22.9841,22.485,22.3404,22.3204,22.256,22.1531,22.3093,22.3482,22.3918,22.3607,22.3533,22.2202,22.1981,22.2355
121,23:37.1,22.0336,22.217,22.9434,22.6047,22.3163,22.2543,22.2604,22.1571,22.5621,22.4315,22.4097,22.3354,22.4886,22.3893,23.1751,0.0038,-0.764,22.2247,22.9707,22.4718,22.3284,22.3234,22.2544,22.1316,22.304,22.3614,22.3872,22.3806,22.3635,22.2748,22.2108,22.2357
122,23:37.5,22.0262,22.22,22.9457,22.5865,22.3128,22.2869,22.2442,22.1416,22.5656,22.4421,22.4252,22.3396,22.4966,22.3856,23.1695,0.0033,-0.7667,22.2323,22.9964,22.4593,22.3384,22.3181,22.2754,22.1161,22.2996,22.3436,22.3923,22.3776,22.3607,22.2385,22.2011,22.2306
123,23:37.8,22.0343,22.2133,23.0007,22.6008,22.338,22.2876,22.2505,22.1679,22.5595,22.4386,22.4143,22.3322,22.4895,22.4046,23.1714,0.0027,-0.7694,22.2282,22.9943,22.4693,22.3226,22.3075,22.2706,22.118,22.3045,22.347,22.3895,22.3736,22.3508,22.2794,22.209,22.2463
124,23:38.1,22.0302,22.2154,22.9482,22.6216,22.3265,22.2802,22.2354,22.1705,22.5646,22.4495,22.4243,22.3158,22.4899,22.4106,23.2118,0.0027,-0.7726,22.2014,22.9478,22.4508,22.3293,22.3207,22.2576,22.1367,22.3022,22.3438,22.3839,22.3558,22.3547,22.2452,22.1998,22.2403
125,23:38.5,22.0271,22.2107,22.9455,22.6045,22.3406,22.249,22.2382,22.1675,22.5614,22.4532,22.4287,22.3218,22.4886,22.4115,23.2044,0.0026,-0.7762,22.2559,22.9606,22.4734,22.3564,22.3038,22.2643,22.1265,22.2962,22.3334,22.3828,22.3725,22.3702,22.2653,22.1967,22.2621
126,23:38.8,22.0392,22.2117,22.963,22.6327,22.3316,22.1665,22.2597,22.1566,22.5612,22.4638,22.422,22.3188,22.4906,22.4115,23.1771,0.0016,-0.7784,22.2335,22.9712,22.438,22.3441,22.3237,22.2722,22.1059,22.295,22.3207,22.3839,22.3797,22.3727,22.3069,22.233,22.2325
127,23:39.1,22.0357,22.2556,22.9591,22.6383,22.342,22.2213,22.2482,22.1562,22.5769,22.4604,22.4115,22.3178,22.4853,22.396,23.1753,0.0013,-0.7809,22.2,22.9964,22.5065,22.318,22.32,22.2639,22.0412,22.2948,22.3094,22.3749,22.3748,22.3579,22.2824,22.1868,22.2306
128,23:39.5,22.0339,22.2246,22.9986,22.6496,22.3154,22.255,22.2514,22.1696,22.5626,22.4354,22.4189,22.3095,22.4754,22.415,23.23,0.001,-0.7838,22.2326,22.9751,22.4697,22.3159,22.3098,22.2486,21.9817,22.3017,22.357,22.3844,22.3746,22.3642,22.3053,22.1914,22.2225
129,23:39.8,22.0304,22.2357,22.987,22.6299,22.3422,22.215,22.2299,22.1682,22.5718,22.4495,22.4113,22.3273,22.4756,22.4159,23.17,0.0008,-0.7869,22.2337,22.9601,22.4501,22.3326,22.2991,22.2648,22.0019,22.2992,22.3736,22.3789,22.3653,22.3714,22.2822,22.1734,22.2415
130,23:40.1,22.0339,22.2341,22.9822,22.6181,22.3336,22.2448,22.2433,22.1684,22.569,22.461,22.4143,22.3248,22.4791,22.4064,23.1681,0.001,-0.7889,22.2252,22.9562,22.3745,22.3238,22.3068,22.2583,22.0486,22.2798,22.3695,22.377,22.3764,22.3905,22.2894,22.221,22.2301
131,23:40.5,22.0297,22.2133,22.9679,22.5909,22.3378,22.2569,22.2384,22.1647,22.56,22.4645,22.4183,22.3294,22.4805,22.409,23.2025,0.0007,-0.7923,22.2293,22.9363,22.4817,22.3298,22.3193,22.2592,22.0491,22.2687,22.3637,22.3708,22.3824,22.3975,22.2334,22.1875,22.2308
132,23:40.8,22.0325,22.2135,22.9584,22.6112,22.3396,22.1729,22.2232,22.1541,22.563,22.4557,22.4127,22.3003,22.483,22.4173,23.2079,0.001,-0.7936,22.2326,22.9,22.4484,22.3576,22.3137,22.2567,22.0338,22.3013,22.3568,22.3756,22.3926,22.3808,22.2524,22.2226,22.2329
133,23:41.1,22.0318,22.2045,22.9427,22.5996,22.3248,22.2391,22.2299,22.1589,22.5436,22.449,22.4245,22.3248,22.477,22.4064,23.1995,0.0007,-0.7965,22.2194,22.985,22.4993,22.3333,22.2571,22.2595,22.0477,22.2973,22.3558,22.3747,22.3836,22.3762,22.2743,22.2051,22.2288
134,23:41.5,22.0325,22.2174,22.9963,22.6075,22.3205,22.2701,22.2359,22.1372,22.5533,22.4472,22.4081,22.3245,22.4738,22.4043,23.1901,0.0004,-0.7985,22.1856,22.9901,22.4593,22.3374,22.2187,22.2558,22.0662,22.2885,22.3803,22.3726,22.3787,22.3649,22.2588,22.187,22.2426
135,23:41.8,22.0274,22.2121,22.9778,22.5976,22.3232,22.2416,22.2445,22.1969,22.5572,22.4352,22.4076,22.2554,22.4745,22.4037,23.1871,-0.0011,-0.801,22.2256,22.9541,22.4325,22.3303,22.2242,22.2634,22.0599,22.3077,22.3655,22.3631,22.3568,22.3522,22.2551,22.1993,22.2345
136,23:42.1,22.0246,22.2015,22.957,22.5971,22.3156,22.2902,22.2956,22.1744,22.5415,22.4398,22.4011,22.3165,22.4714,22.4043,23.1727,-0.0009,-0.8025,22.2414,22.971,22.5016,22.3379,22.2372,22.2583,22.0585,22.2992,22.3568,22.3726,22.3718,22.3649,22.2877,22.2004,22.2246
137,23:42.5,22.0281,22.2392,22.9637,22.6237,22.3267,22.2946,22.2976,22.1592,22.5776,22.4557,22.4072,22.3375,22.4798,22.3956,23.2002,-0.0008,-0.8042,22.2358,22.9679,22.4901,22.3266,22.3107,22.2572,21.9852,22.2918,22.3575,22.3765,22.3575,22.364,22.3495,22.2108,22.2336
138,23:42.8,22.0262,22.2302,22.9808,22.6253,22.3334,22.2358,22.2519,22.1513,22.5471,22.458,22.4083,22.3227,22.4657,22.3983,23.1947,-0.0006,-0.8059,22.2323,22.9774,22.4972,22.3474,22.3239,22.269,22.1323,22.313,22.3373,22.3708,22.3635,22.3871,22.3486,22.197,22.2387
139,23:43.1,22.0209,22.2304,22.9598,22.6124,22.3373,22.2828,22.2514,22.1617,22.5457,22.4541,22.4053,22.3227,22.4772,22.4293,23.2104,-0.0009,-0.8079,22.224,22.9777,22.4792,22.3682,22.2911,22.2685,22.1455,22.3087,22.3281,22.3793,22.363,22.3704,22.2716,22.2296,22.2396
140,23:43.5,22.0255,22.2309,22.9961,22.6119,22.335,22.2462,22.263,22.1682,22.575,22.4495,22.4136,22.3181,22.4883,22.4143,23.2111,-0.0012,-0.8088,22.2032,22.9552,22.5275,22.3485,22.2973,22.2579,22.1032,22.311,22.3427,22.3821,22.3306,22.3732,22.2817,22.194,22.2417
141,23:43.8,22.0246,22.2114,22.9693,22.5821,22.3327,22.2601,22.2646,22.1481,22.5764,22.458,22.44,22.3211,22.4805,22.4083,23.1998,-0.0012,-0.8102,22.2115,22.9774,22.5266,22.3414,22.3038,22.2579,22.1305,22.2936,22.3258,22.3789,22.3656,22.3938,22.2533,22.2118,22.2445
142,23:44.1,22.0265,22.2137,22.9635,22.6295,22.3322,22.2733,22.2849,22.1689,22.5614,22.4585,22.4312,22.322,22.4883,22.3884,23.2076,-0.001,-0.8112,22.2143,22.9141,22.512,22.3504,22.3112,22.2572,22.1228,22.3059,22.3052,22.3752,22.3697,22.3892,22.2464,22.2097,22.2415
143,23:44.5,22.0304,22.2114,22.9614,22.6158,22.32,22.2895,22.2641,22.1765,22.5878,22.465,22.4025,22.322,22.4795,22.4043,23.2109,-0.0014,-0.8127,22.2263,22.9751,22.521,22.3601,22.2897,22.2176,22.133,22.2934,22.3348,22.3782,22.3912,22.3788,22.2487,22.2162,22.244
