Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
148,38:11.4,21.2076,21.2565,22.2492,21.7592,21.6153,21.4833,21.6761,21.3693,22.0243,21.735,21.8432,21.4297,21.8274,21.5076,22.5194,0.1123,-0.6849,21.3566,22.2951,21.7328,21.607,21.4358,21.525,21.2189,-9999,21.4612,21.7518,21.6366,21.7047,21.6164,21.6281,21.6433,
149,38:11.8,21.2133,21.2625,22.2462,21.7648,21.6127,21.4812,21.6726,21.3658,22.0342,21.7362,21.8356,21.4304,21.823,21.5178,22.5132,0.1124,-0.6877,21.3539,22.2914,21.7305,21.6098,21.4331,21.5176,21.2075,-9999,21.4612,21.7631,21.6345,21.6994,21.6213,21.6267,21.6521,
150,38:12.1,21.2196,21.2604,22.2464,21.7557,21.6134,21.481,21.67,21.3786,22.0273,21.7359,21.8363,21.4408,21.8163,21.5231,22.5127,0.1127,-0.6895,21.3511,22.287,21.7321,21.6098,21.4266,21.5037,21.2085,-9999,21.4501,21.762,21.6331,21.7047,21.609,21.6232,21.6535,
151,38:12.4,21.2122,21.2669,22.2413,21.7562,21.6222,21.481,21.6733,21.3658,22.0342,21.7378,21.8395,21.4475,21.8179,21.5192,22.5109,0.1129,-0.6903,21.3529,22.2923,21.7326,21.6186,21.4291,21.5224,21.2089,-9999,21.4547,21.7618,21.6355,21.7087,21.6206,21.6237,21.6521,
152,38:12.8,21.2143,21.2542,22.2344,21.7523,21.6127,21.4821,21.6698,21.3658,22.0328,21.7234,21.8319,21.4325,21.8098,21.5181,22.5123,0.113,-0.6924,21.3407,22.2893,21.7331,21.6126,21.4282,21.5187,21.2133,-9999,21.4538,21.7627,21.6308,21.6484,21.5462,21.5493,21.597,
153,38:13.1,21.2145,21.2637,22.2392,21.7537,21.615,21.481,21.6742,21.3658,21.9689,21.6692,21.771,21.3692,21.8144,21.5162,22.509,0.1132,-0.6945,21.3478,22.284,21.7335,21.6151,21.4294,21.5197,21.2061,-9999,21.4542,21.7641,21.6385,21.6468,21.5536,21.5583,21.6044,
154,38:13.4,21.211,21.2607,22.2427,21.7527,21.6099,21.4668,21.6807,21.3686,21.9726,21.6676,21.7735,21.3713,21.8126,21.5201,22.5113,0.1133,-0.6957,21.3353,22.2805,21.7254,21.6193,21.4199,21.519,21.208,-9999,21.448,21.7638,21.6246,21.644,21.545,21.5442,21.596,
155,38:13.8,21.2101,21.2591,22.2429,21.7472,21.6174,21.4861,21.6707,21.3716,21.9735,21.6706,21.7719,21.3667,21.8128,21.5213,22.5032,0.1137,-0.6959,21.339,22.2694,21.721,21.6061,21.4245,21.5278,21.2075,-9999,21.4498,21.759,21.6324,21.6463,21.5504,21.5461,21.6014,
156,38:14.1,21.2076,21.2674,22.2378,21.7571,21.6141,21.4821,21.6765,21.3663,21.9703,21.6683,21.7717,21.3681,21.8158,21.5171,22.5113,0.1142,-0.6966,21.3395,22.2748,21.7333,21.6045,21.4247,21.5185,21.2078,-9999,21.4484,21.7578,21.6382,21.6583,21.5418,21.5405,21.5935,
157,38:14.4,21.2154,21.2611,22.2415,21.7476,21.6185,21.477,21.6735,21.3774,21.9749,21.6604,21.7717,21.3743,21.8172,21.5201,22.5164,0.1147,-0.6993,21.3453,22.2801,21.7305,21.6103,21.4233,21.5266,21.1999,-9999,21.445,21.7615,21.6445,21.6537,21.5427,21.5343,21.6002,
158,38:14.8,21.2143,21.2653,22.2506,21.7513,21.6208,21.4858,21.6786,21.3737,21.9703,21.662,21.7664,21.3623,21.8202,21.5197,22.521,0.1152,-0.7001,21.333,22.2657,21.7234,21.6119,21.4162,21.534,21.2015,-9999,21.4672,21.7645,21.6366,21.6516,21.5436,21.5384,21.6139,
159,38:15.1,21.2126,21.2591,22.2475,21.7495,21.6157,21.4872,21.6772,21.3792,21.9751,21.6653,21.7675,21.375,21.8255,21.5264,22.5201,0.1157,-0.7001,21.3377,22.2648,21.7257,21.6098,21.4268,21.5379,21.2075,-9999,21.4524,21.7671,21.6519,21.6507,21.539,21.532,21.6162,
160,38:15.4,21.2064,21.2706,22.2485,21.7449,21.6192,21.4886,21.6756,21.3707,21.9721,21.6639,21.7689,21.3681,21.8299,21.5241,22.5183,0.1161,-0.7026,21.3351,22.2637,21.7196,21.6142,21.4203,21.5412,21.2087,-9999,21.4568,21.7638,21.6505,21.6576,21.5531,21.5368,21.6208,
161,38:15.8,21.208,21.2639,22.2457,21.7518,21.6206,21.4872,21.6777,21.3795,21.9733,21.675,21.7694,21.3704,21.8142,21.5213,22.5113,0.1166,-0.7029,21.3346,22.2641,21.7261,21.6121,21.4213,21.5396,21.2101,-9999,21.4528,21.7583,21.6535,21.6451,21.5487,21.5266,21.6301,
162,38:16.1,21.2131,21.2662,22.2469,21.75,21.6201,21.487,21.6869,21.3769,21.9802,21.6706,21.7707,21.3732,21.822,21.5275,22.5187,0.1171,-0.7058,21.3356,22.2537,21.7296,21.6103,21.4243,21.5444,21.208,-9999,21.4549,21.7655,21.6512,21.6576,21.5439,21.522,21.64,
163,38:16.4,21.2182,21.2706,22.2404,21.7456,21.6229,21.4891,21.6862,21.3774,21.9797,21.6699,21.78,21.3732,21.8156,21.5275,22.521,0.1178,-0.7086,21.3365,22.26,21.7271,21.614,21.4243,21.5465,21.2075,-9999,21.4612,21.7618,21.6563,21.6468,21.549,21.5241,21.6474,
164,38:16.8,21.215,21.2637,22.2529,21.7444,21.6264,21.4914,21.6823,21.382,21.9726,21.6694,21.7814,21.381,21.823,21.5231,22.5215,0.1182,-0.709,21.3335,22.2639,21.731,21.6133,21.4152,21.5546,21.2096,-9999,21.4656,21.7738,21.6595,21.6472,21.5473,21.5234,21.6423,
165,38:17.1,21.2254,21.2727,22.2554,21.7361,21.6194,21.4925,21.6865,21.3714,21.9691,21.6741,21.7788,21.3776,21.8216,21.5194,22.5141,0.1188,-0.708,21.3356,22.2606,21.724,21.6172,21.4189,21.5539,21.2041,-9999,21.4547,21.7659,21.6597,21.6514,21.5487,21.5155,21.6414,
166,38:17.4,21.2189,21.275,22.251,21.749,21.6213,21.4921,21.6802,21.3781,21.971,21.6697,21.7821,21.382,21.8176,21.5243,22.5257,0.1193,-0.708,21.3275,22.2653,21.7227,21.6057,21.4169,21.5504,21.205,-9999,21.4642,21.7701,21.6565,21.6433,21.5425,21.5195,21.6333,
167,38:17.8,21.2217,21.2672,22.2466,21.737,21.6192,21.4976,21.677,21.3716,21.9684,21.6734,21.7735,21.3716,21.8093,21.5109,22.5173,0.1198,-0.7076,21.3268,22.2648,21.7208,21.601,21.4129,21.5572,21.2078,-9999,21.4589,21.7587,21.6516,21.6465,21.5411,21.5266,21.6266,
168,38:18.1,21.2173,21.263,22.2459,21.7345,21.6206,21.4923,21.6828,21.3702,21.9737,21.6674,21.7691,21.3873,21.8116,21.5051,22.521,0.1204,-0.7071,21.3333,22.2653,21.7324,21.6107,21.4208,21.5641,21.2152,-9999,21.4568,21.7692,21.6584,21.6528,21.5339,21.5151,21.634,
169,38:18.4,21.2138,21.2764,22.2487,21.7423,21.6153,21.483,21.6733,21.3647,21.9737,21.6676,21.768,21.3762,21.8107,21.5079,22.521,0.121,-0.7075,21.3284,22.2667,21.7289,21.6073,21.4157,21.569,21.2119,-9999,21.4596,21.7754,21.6551,21.6516,21.5369,21.5172,21.6342,
170,38:18.8,21.2268,21.2753,22.2457,21.7398,21.6317,21.4898,21.6798,21.3748,21.9751,21.6694,21.7735,21.3764,21.8114,21.5141,22.5206,0.1216,-0.7074,21.3194,22.2685,21.7257,21.6128,21.4176,21.5583,21.2189,-9999,21.4556,21.7772,21.6611,21.6604,21.542,21.5172,21.6296,
171,38:19.1,21.2258,21.266,22.2489,21.7347,21.619,21.4902,21.6747,21.3661,21.9645,21.666,21.7747,21.3873,21.8137,21.5053,22.5243,0.1222,-0.7078,21.3226,22.2692,21.7234,21.6036,21.4157,21.5673,21.2078,-9999,21.4672,21.768,21.6558,21.6588,21.539,21.5167,21.6305,
172,38:19.4,21.2286,21.2746,22.2503,21.7393,21.6187,21.4932,21.6869,21.3663,21.9585,21.6711,21.7673,21.3762,21.8116,21.5016,22.5227,0.1227,-0.7065,21.3224,22.2761,21.7372,21.6103,21.4231,21.5653,21.214,-9999,21.4674,21.7694,21.6554,21.6674,21.5367,21.5236,21.6363,
173,38:19.8,21.2159,21.2681,22.2411,21.7328,21.6146,21.4907,21.6791,21.3746,21.9622,21.6655,21.7682,21.3783,21.8028,21.4972,22.5233,0.1229,-0.704,21.3279,22.2745,21.7234,21.601,21.4215,21.5724,21.2133,-9999,21.467,21.7719,21.6556,21.6757,21.5379,21.5183,21.631,
174,38:20.1,21.2256,21.2764,22.2466,21.7345,21.6289,21.4872,21.6754,21.3702,21.9719,21.6727,21.7659,21.3871,21.8095,21.4968,22.528,0.1232,-0.7039,21.3247,22.2766,21.7331,21.6073,21.4245,21.5669,21.2115,-9999,21.4644,21.7664,21.6584,21.663,21.5335,21.5243,21.6247,
175,38:20.4,21.2254,21.2783,22.2536,21.7395,21.6146,21.4793,21.6749,21.3647,21.9682,21.6685,21.7707,21.382,21.8068,21.4963,22.5215,0.1233,-0.7033,21.3242,22.2724,21.7289,21.6068,21.4173,21.5738,21.2119,-9999,21.463,21.7715,21.654,21.6755,21.5293,21.5253,21.6245,
176,38:20.8,21.2307,21.2801,22.248,21.7486,21.6273,21.496,21.6781,21.3688,21.9714,21.6752,21.7749,21.3926,21.8204,21.4968,22.5227,0.1235,-0.7049,21.3201,22.2745,21.7227,21.6061,21.4245,21.5729,21.2156,-9999,21.4619,21.7675,21.6463,21.6829,21.5311,21.529,21.6301,
177,38:21.1,21.2284,21.2727,22.2586,21.7497,21.6335,21.493,21.6798,21.3707,21.9659,21.6646,21.7705,21.388,21.816,21.5021,22.5282,0.1236,-0.7066,21.3161,22.2731,21.7155,21.5987,21.4187,21.5738,21.2115,-9999,21.4649,21.7638,21.6452,21.6856,21.5268,21.5269,21.6254,
178,38:21.4,21.2305,21.2857,22.2455,21.7402,21.6217,21.4888,21.6791,21.3746,21.9638,21.6653,21.7684,21.3806,21.8186,21.4961,22.528,0.1237,-0.7077,21.3224,22.2805,21.7183,21.6047,21.4169,21.5736,21.2154,-9999,21.4646,21.7583,21.647,21.6879,21.5291,21.5253,21.6194,
179,38:21.8,21.2298,21.2854,22.2411,21.7303,21.6206,21.4879,21.6751,21.3633,21.9587,21.6671,21.7606,21.3771,21.8176,21.5,22.5321,0.1241,-0.7069,21.3217,22.2859,21.7113,21.5989,21.4196,21.5717,21.2103,-9999,21.4593,21.7506,21.6433,21.6868,21.5249,21.5153,21.625,
180,38:22.1,21.2307,21.2817,22.248,21.7391,21.6208,21.4872,21.6756,21.3637,21.9603,21.6708,21.7622,21.3822,21.8128,21.4998,22.53,0.1238,-0.7064,21.3212,22.2752,21.721,21.6054,21.4115,21.5671,21.22,-9999,21.4718,21.7553,21.6486,21.6893,21.5244,21.5236,21.6273,
181,38:22.4,21.2226,21.2838,22.2411,21.7382,21.6335,21.487,21.6832,21.37,21.9573,21.6681,21.7532,21.3841,21.8197,21.4968,22.5227,0.1229,-0.7058,21.324,22.2768,21.7178,21.6015,21.4287,21.5771,21.2226,-9999,21.4683,21.7518,21.6533,21.6849,21.5207,21.5125,21.6238,
182,38:22.8,21.2265,21.282,22.2452,21.7368,21.625,21.4893,21.6754,21.3628,21.9564,21.6683,21.7559,21.3861,21.8163,21.4993,22.5312,0.1219,-0.7074,21.324,22.2812,21.7088,21.6003,21.4259,21.5738,21.2133,-9999,21.4633,21.7419,21.6533,21.7517,21.5875,21.5651,21.6907,
183,38:23.1,21.2337,21.2898,22.2438,21.7382,21.6222,21.4902,21.6726,21.3635,21.961,21.6722,21.7578,21.3783,21.8195,21.5021,22.5335,0.1209,-0.7083,21.3221,22.2743,21.7194,21.5952,21.4236,21.5713,21.2223,-9999,21.4767,21.7442,21.6523,21.7491,21.581,21.5688,21.691,
184,38:23.4,21.2316,21.2822,22.2503,21.7377,21.6241,21.4856,21.671,21.3584,21.9497,21.6731,21.7564,21.3896,21.8137,21.4986,22.531,0.1195,-0.7078,21.3259,22.2791,21.7208,21.6006,21.421,21.5733,21.2242,-9999,21.4739,21.7347,21.6466,21.7431,21.5748,21.5594,21.6875,
185,38:23.8,21.2339,21.2852,22.2547,21.7324,21.6268,21.4884,21.6728,21.3665,21.9548,21.6685,21.7596,21.385,21.8105,21.4998,22.5349,0.1181,-0.7074,21.3254,22.2738,21.7146,21.6038,21.4268,21.5706,21.2226,-9999,21.4788,21.7358,21.6463,21.7459,21.581,21.5494,21.6965,
186,38:24.1,21.2383,21.2935,22.2455,21.7354,21.618,21.4874,21.6717,21.3596,21.9538,21.6639,21.7543,21.3725,21.8135,21.5081,22.537,0.1169,-0.7085,21.3238,22.2759,21.7099,21.5994,21.4208,21.5752,21.22,-9999,21.4609,21.7331,21.6412,21.7485,21.5717,21.5466,21.6995,
187,38:24.4,21.2383,21.2868,22.2478,21.7247,21.6146,21.4867,21.6767,21.3665,21.9568,21.6748,21.7573,21.3771,21.8195,21.51,22.5411,0.1157,-0.7079,21.3224,22.2745,21.7083,21.5918,21.422,21.5715,21.2214,-9999,21.4739,21.7296,21.6352,21.7429,21.5847,21.5473,21.7074,
188,38:24.8,21.245,21.2852,22.2529,21.7368,21.6326,21.4884,21.6747,21.3737,21.9568,21.6748,21.759,21.3861,21.8304,21.5021,22.5377,0.1147,-0.7074,21.3277,22.2692,21.7079,21.605,21.4263,21.5764,21.2249,-9999,21.4633,21.7178,21.6403,21.739,21.5757,21.5376,21.7062,
189,38:25.1,21.2339,21.2926,22.2471,21.7356,21.6169,21.4879,21.6684,21.3779,21.9525,21.6669,21.758,21.3713,21.8153,21.4989,22.5374,0.1139,-0.7077,21.3298,22.2676,21.7035,21.5992,21.4347,21.5787,21.2216,-9999,21.4646,21.7217,21.6412,21.7383,21.5778,21.5399,21.7134,
190,38:25.4,21.2323,21.2908,22.26,21.7347,21.6208,21.4907,21.664,21.3788,21.9548,21.6664,21.7576,21.3778,21.8244,21.5,22.5305,0.113,-0.7078,21.333,22.2701,21.7067,21.6091,21.4307,21.5708,21.2328,-9999,21.4746,21.7148,21.6419,21.7431,21.5766,21.5432,21.7051,
191,38:25.8,21.2344,21.2898,22.2466,21.7314,21.6171,21.4914,21.6668,21.3806,21.9513,21.6713,21.7548,21.3808,21.8244,21.4982,22.5312,0.1121,-0.7073,21.3314,22.2713,21.7106,21.6068,21.4282,21.5787,21.2277,-9999,21.4649,21.7159,21.6343,21.7367,21.578,21.5455,21.7062,
192,38:26.1,21.242,21.2859,22.2517,21.7314,21.619,21.4921,21.6643,21.3797,21.9462,21.6694,21.758,21.3797,21.8237,21.4968,22.5361,0.1112,-0.7054,21.3261,22.2664,21.7092,21.6033,21.4277,21.575,21.2244,-9999,21.4637,21.7173,21.6283,21.7471,21.5755,21.5404,21.7113,
193,38:26.4,21.2383,21.2908,22.2531,21.7233,21.6097,21.4928,21.6569,21.3786,21.9534,21.659,21.764,21.3767,21.8267,21.4942,22.5264,0.1104,-0.7054,21.334,22.2711,21.7035,21.6066,21.4317,21.5808,21.2272,-9999,21.4658,21.7058,21.6352,21.7505,21.5803,21.5448,21.7104,
194,38:26.8,21.24,21.2903,22.2568,21.7259,21.6167,21.4895,21.6663,21.3693,21.9469,21.6678,21.767,21.3859,21.8264,21.5021,22.5335,0.1098,-0.7061,21.34,22.2694,21.7095,21.6068,21.4303,21.5706,21.233,-9999,21.4771,21.7192,21.6371,21.7397,21.5798,21.5466,21.7016,
195,38:27.1,21.227,21.2898,22.2635,21.7271,21.6132,21.484,21.6569,21.3788,21.9397,21.6625,21.7675,21.378,21.8318,21.4995,22.5319,0.1094,-0.7064,21.3455,22.265,21.7055,21.6128,21.4257,21.5722,21.2355,-9999,21.469,21.7183,21.6431,21.7413,21.5789,21.5362,21.7067,
196,38:27.4,21.2101,21.2829,22.2584,21.7201,21.6086,21.4905,21.6626,21.3672,21.9414,21.6618,21.7756,21.3808,21.8285,21.5016,22.5296,0.1089,-0.7081,21.3388,22.2662,21.7099,21.6144,21.4226,21.5835,21.2409,-9999,21.4663,21.7095,21.6489,21.736,21.5833,21.5415,21.6968,
197,38:27.8,21.217,21.2938,22.2623,21.7229,21.6143,21.4879,21.6538,21.3612,21.9337,21.6579,21.7747,21.3838,21.8301,21.5037,22.5298,0.1087,-0.7075,21.3439,22.2727,21.7159,21.6096,21.4298,21.5759,21.2383,-9999,21.473,21.7106,21.6621,21.7399,21.5877,21.5519,21.7012,
198,38:28.1,21.2166,21.2898,22.2577,21.718,21.612,21.4874,21.6569,21.3693,21.93,21.6634,21.7768,21.3764,21.8299,21.5049,22.53,0.1084,-0.7086,21.3437,22.2576,21.7085,21.6047,21.4289,21.5761,21.2439,-9999,21.466,21.7062,21.6551,21.7392,21.5861,21.5362,21.7046,
199,38:28.4,21.2221,21.2776,22.267,21.7173,21.6185,21.4918,21.6594,21.3654,21.9302,21.6708,21.7775,21.3817,21.8297,21.5063,22.5264,0.1083,-0.7094,21.337,22.2637,21.7079,21.6061,21.4307,21.5745,21.2397,-9999,21.4709,21.6961,21.6535,21.7306,21.5796,21.5476,21.7019,
200,38:28.8,21.221,21.2877,22.2582,21.7079,21.6187,21.4925,21.6603,21.3607,21.9321,21.6625,21.7795,21.3783,21.8311,21.5007,22.5245,0.1082,-0.7114,21.3393,22.2685,21.7104,21.6084,21.4291,21.5784,21.245,-9999,21.479,21.7157,21.6597,21.7262,21.5935,21.5459,21.7028,
201,38:29.1,21.2196,21.2817,22.2586,21.7203,21.6095,21.4916,21.655,21.3589,21.9379,21.6637,21.7851,21.3801,21.8366,21.5095,22.5287,0.1082,-0.7126,21.3441,22.2699,21.7122,21.6068,21.4291,21.5701,21.2517,-9999,21.47,21.7023,21.6558,21.7276,21.5951,21.5438,21.7028,
202,38:29.4,21.199,21.2829,22.2582,21.7095,21.6076,21.4844,21.658,21.3563,21.9312,21.669,21.7853,21.372,21.8313,21.5109,22.5206,0.1083,-0.7136,21.3416,22.2625,21.7076,21.6057,21.4335,21.575,21.2513,-9999,21.4709,21.693,21.6704,21.7191,21.6011,21.5487,21.7005,
203,38:29.8,21.2087,21.2827,22.2619,21.7092,21.6155,21.4884,21.655,21.3612,21.9219,21.6683,21.7835,21.3813,21.8412,21.5174,22.5337,0.1084,-0.7119,21.3444,22.2669,21.7162,21.6117,21.4312,21.5592,21.2554,-9999,21.4751,21.6917,21.6711,21.7186,21.5949,21.5471,21.6938,
204,38:30.1,21.2157,21.2884,22.2644,21.7106,21.6113,21.4955,21.6471,21.3684,21.9374,21.6625,21.7955,21.3866,21.8412,21.5139,22.5277,0.1088,-0.7145,21.3497,22.2683,21.7148,21.6059,21.4287,21.5724,21.2457,-9999,21.4714,21.6949,21.6748,21.7075,21.591,21.5471,21.6931,
205,38:30.4,21.2175,21.2915,22.2695,21.7116,21.6125,21.4953,21.6494,21.3693,21.9307,21.6644,21.7872,21.382,21.8586,21.5067,22.5395,0.1091,-0.7154,21.3497,22.2704,21.7143,21.6105,21.4263,21.5629,21.252,-9999,21.4693,21.6942,21.6764,21.7001,21.6007,21.5378,21.6901,
206,38:30.8,21.2182,21.291,22.2681,21.7148,21.6132,21.4898,21.6451,21.37,21.9296,21.6651,21.7943,21.385,21.8491,21.5206,22.5275,0.1092,-0.7158,21.352,22.2595,21.7164,21.6094,21.4243,21.5615,21.2531,-9999,21.4762,21.6935,21.6743,21.6973,21.5926,21.5485,21.6836,
207,38:31.1,21.2163,21.2822,22.2658,21.7097,21.615,21.4918,21.6538,21.3737,21.9215,21.6563,21.7904,21.3771,21.8477,21.5116,22.5377,0.109,-0.7181,21.3529,22.2657,21.7055,21.5976,21.4194,21.5648,21.261,-9999,21.4707,21.6884,21.6752,21.6952,21.5856,21.551,21.6852,
208,38:31.4,21.2129,21.2857,22.2621,21.7095,21.6109,21.4865,21.6416,21.3674,21.9201,21.6664,21.7876,21.3787,21.853,21.5097,22.5423,0.1085,-0.721,21.3555,22.2627,21.7106,21.5994,21.4203,21.568,21.2642,-9999,21.473,21.6903,21.6783,21.6996,21.6009,21.5455,21.6838,
209,38:31.8,21.2117,21.2796,22.2656,21.706,21.6076,21.4898,21.6381,21.3758,21.93,21.6597,21.7939,21.3831,21.8482,21.5116,22.5284,0.1079,-0.7269,21.3545,22.2606,21.7067,21.6017,21.4238,21.5648,21.2668,-9999,21.4714,21.6833,21.6718,21.6973,21.5967,21.5508,21.7074,
210,38:32.1,21.2214,21.2875,22.2746,21.7109,21.6176,21.4874,21.6386,21.3783,21.9265,21.6648,21.7902,21.3801,21.8553,21.5137,22.5331,0.1073,-0.7283,21.3536,22.2625,21.7032,21.6082,21.4252,21.569,21.2661,-9999,21.4764,21.6845,21.6722,21.6911,21.5914,21.5485,21.7137,
211,38:32.4,21.2064,21.2755,22.2707,21.7106,21.6113,21.4921,21.6363,21.3811,21.9284,21.6618,21.7865,21.3887,21.8551,21.516,22.5411,0.1066,-0.7336,21.3657,22.2581,21.7109,21.5959,21.4243,21.5634,21.2758,-9999,21.4748,21.6875,21.6725,21.6971,21.5891,21.5478,21.7329,
212,38:32.8,21.2198,21.284,22.2695,21.7092,21.6035,21.4962,21.6376,21.3799,21.9238,21.6565,21.7825,21.3931,21.8519,21.5144,22.5289,0.106,-0.7364,21.3599,22.2618,21.7085,21.5966,21.4298,21.5683,21.2723,-9999,21.4737,21.6912,21.6597,21.6987,21.5868,21.5519,21.7465,
213,38:33.1,21.2129,21.2806,22.2667,21.7044,21.6095,21.4907,21.637,21.3755,21.9838,21.7246,21.8453,21.4505,21.8486,21.5153,22.5305,0.1054,-0.749,21.3592,22.2706,21.7067,21.5892,21.4312,21.5775,21.2753,-9999,21.473,21.6947,21.6683,21.6983,21.5944,21.5531,21.7488,
214,38:33.4,21.2242,21.2787,22.2693,21.7062,21.615,21.4858,21.6381,21.3742,21.9829,21.7204,21.8523,21.4457,21.8461,21.5111,22.5319,0.1047,-0.7538,21.3645,22.263,21.7083,21.5992,21.4296,21.5738,21.2721,-9999,21.4739,21.6859,21.6697,21.6885,21.5937,21.5517,21.7446,
215,38:33.8,21.2117,21.2746,22.2667,21.7132,21.6086,21.4842,21.6353,21.3742,21.9903,21.7202,21.8523,21.4468,21.8505,21.51,22.534,0.1042,-0.7485,21.3622,22.2674,21.7185,21.598,21.4303,21.5754,21.273,-9999,21.4755,21.6991,21.6632,21.698,21.5958,21.5506,21.7608,
216,38:34.1,21.2194,21.2753,22.2591,21.7102,21.6097,21.483,21.6333,21.3739,21.981,21.7278,21.846,21.4596,21.8486,21.5176,22.5351,0.1037,-0.7452,21.3631,22.2609,21.7136,21.5939,21.4349,21.5794,21.2811,-9999,21.476,21.6921,21.666,21.6969,21.5905,21.557,21.7571,
217,38:34.4,21.2173,21.2801,22.273,21.7153,21.6176,21.481,21.6365,21.3711,21.9898,21.7262,21.8529,21.4501,21.8558,21.5211,22.5347,0.1032,-0.74,21.3675,22.2595,21.7065,21.5945,21.4273,21.569,21.2895,-9999,21.479,21.693,21.6727,21.6955,21.5995,21.5538,21.7511,
218,38:34.8,21.2254,21.2778,22.2547,21.7111,21.6088,21.4951,21.6395,21.3663,21.9847,21.7209,21.8423,21.4545,21.8544,21.5206,22.5374,0.1026,-0.7351,21.3747,22.2627,21.7146,21.5878,21.4301,21.5636,21.2858,-9999,21.4751,21.7046,21.6614,21.6934,21.597,21.5529,21.7414,
219,38:35.1,21.2126,21.2766,22.2607,21.7136,21.6125,21.4828,21.6346,21.3559,21.9866,21.7225,21.8384,21.4563,21.85,21.5262,22.5312,0.1022,-0.7314,21.3661,22.2565,21.7109,21.5941,21.4261,21.5671,21.2802,-9999,21.4697,21.6949,21.6616,21.6858,21.5942,21.5443,21.7442,
220,38:35.4,21.2129,21.2766,22.2651,21.7065,21.6097,21.4879,21.6372,21.3656,21.9921,21.7214,21.8405,21.4586,21.8491,21.5199,22.5231,0.1018,-0.7314,21.3689,22.2542,21.7055,21.5862,21.4303,21.5708,21.2802,-9999,21.4751,21.6958,21.6616,21.6818,21.5995,21.554,21.7446,
221,38:35.8,21.2073,21.2773,22.2596,21.7136,21.6039,21.4782,21.63,21.3642,21.9819,21.7216,21.8314,21.4542,21.8493,21.5206,22.5402,0.1013,-0.731,21.3673,22.2498,21.7111,21.589,21.4233,21.5692,21.2913,-9999,21.472,21.6984,21.6567,21.6895,21.5933,21.5575,21.7278,
222,38:36.1,21.2226,21.2732,22.2612,21.7164,21.6113,21.4782,21.6372,21.3637,21.981,21.7248,21.8344,21.4561,21.851,21.5248,22.5298,0.1007,-0.7304,21.3668,22.2535,21.7088,21.5774,21.4254,21.5664,21.2943,-9999,21.4732,21.7032,21.6634,21.6989,21.5974,21.5533,21.7278,
223,38:36.4,21.2143,21.2829,22.2619,21.7222,21.6123,21.4796,21.6319,21.3651,21.9884,21.72,21.8328,21.4598,21.8586,21.5218,22.5238,0.1,-0.7312,21.3701,22.2542,21.7141,21.5899,21.4365,21.5694,21.295,-9999,21.4679,21.7028,21.6602,21.6952,21.6016,21.5508,21.7213,
224,38:36.8,21.2078,21.281,22.2605,21.7162,21.5998,21.4789,21.6293,21.3672,21.9933,21.7244,21.83,21.4607,21.86,21.5241,22.5294,0.0995,-0.7316,21.3763,22.256,21.7238,21.5844,21.4233,21.5696,21.2957,-9999,21.4808,21.7074,21.6621,21.689,21.6014,21.5487,21.7037,
225,38:37.1,21.2131,21.2787,22.2533,21.7236,21.6106,21.4789,21.6381,21.3654,21.9903,21.7112,21.8331,21.4554,21.8526,21.5236,22.5358,0.099,-0.7438,21.3712,22.2509,21.7118,21.5795,21.4224,21.5747,21.2948,-9999,21.4718,21.7092,21.6565,21.6936,21.6,21.5499,21.7111,
226,38:37.4,21.2154,21.2778,22.2616,21.7231,21.6104,21.471,21.6289,21.3656,21.9824,21.7237,21.8303,21.4612,21.8579,21.5262,22.5317,0.0983,-0.7562,21.3733,22.25,21.7076,21.5834,21.4291,21.5736,21.2945,-9999,21.4734,21.7041,21.651,21.6952,21.6067,21.5582,21.7,
227,38:37.8,21.2166,21.2746,22.2559,21.7247,21.6139,21.4715,21.6289,21.3526,21.9789,21.7163,21.8162,21.4545,21.8496,21.5245,22.5268,0.0976,-0.7952,21.3756,22.2583,21.7065,21.58,21.4328,21.5648,21.2952,-9999,21.4783,21.7081,21.6516,21.6999,21.6067,21.5563,21.6912,
