Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
415,08:23.9,22.1104,21.9378,22.671,22.259,22.0001,21.958,22.0538,21.7897,22.4137,22.1921,22.2939,21.9703,22.1675,21.9651,22.8316,0.0029,-0.7714,21.9126,22.6849,22.2097,22.1179,21.9787,22.0625,21.7806,21.8817,21.9963,22.1816,21.9986,22.1254,22.033,21.957,22.0564
416,08:24.2,22.1154,21.9322,22.6597,22.2604,21.9959,21.9547,22.0452,21.7839,22.4151,22.1901,22.2768,21.9601,22.1668,21.9577,22.8325,0.0029,-0.7744,21.9075,22.6819,22.2152,22.1347,21.9651,22.0699,21.776,21.8838,22.0018,22.1761,21.9981,22.1178,22.0385,21.9517,22.055
417,08:24.5,22.102,21.9362,22.668,22.2581,21.9982,21.9559,22.0485,21.7885,22.4033,22.1935,22.2798,21.9638,22.1728,21.9617,22.8316,0.0029,-0.7761,21.9032,22.6895,22.2194,22.1248,21.9628,22.0579,21.7762,21.8822,21.9976,22.1726,21.9986,22.1159,22.0247,21.9517,22.052
418,08:24.9,22.0993,21.9288,22.6578,22.2537,21.9929,21.9536,22.0533,21.7784,22.3991,22.1952,22.2774,21.97,22.1701,21.955,22.8255,0.0029,-0.777,21.9064,22.6817,22.2192,22.1241,21.9681,22.0581,21.7792,21.8797,21.9916,22.1712,22.0053,22.1296,22.0272,21.9587,22.0575
419,08:25.2,22.0865,21.9186,22.6601,22.2467,22.0047,21.9522,22.0425,21.78,22.4058,22.1993,22.27,21.9668,22.1728,21.952,22.823,0.0025,-0.778,21.8974,22.6833,22.2139,22.1204,21.9732,22.0674,21.7824,21.891,22.0064,22.1749,22.0028,22.1222,22.0397,21.958,22.0596
420,08:25.5,22.0951,21.9232,22.6618,22.2481,21.9927,21.9554,22.0378,21.7807,22.4079,22.1887,22.2791,21.9719,22.1731,21.9501,22.8262,0.0024,-0.7806,21.896,22.6833,22.2104,22.1192,21.9625,22.0646,21.7794,21.8753,22.0046,22.1738,22.003,22.1284,22.0328,21.9647,22.0462
421,08:25.9,22.0912,21.9149,22.6553,22.2414,22.0033,21.9534,22.0399,21.7795,22.4051,22.1949,22.2779,21.9629,22.1839,21.9524,22.8267,0.0016,-0.7841,21.8895,22.6886,22.2199,22.1296,21.9632,22.0588,21.7799,21.8774,22.0018,22.1745,22.006,22.1252,22.0318,21.9584,22.0554
422,08:26.2,22.0916,21.9084,22.6611,22.2548,22.0091,21.9573,22.0473,21.7878,22.4033,22.1961,22.2721,21.9594,22.1872,21.952,22.8311,0.0019,-0.7865,21.8877,22.6766,22.2182,22.1181,21.9614,22.0512,21.7781,21.882,21.997,22.1615,22.0007,22.1259,22.0249,21.9619,22.0487
423,08:26.5,22.0942,21.9089,22.6629,22.2521,21.9971,21.9603,22.0395,21.7908,22.4088,22.1956,22.2696,21.9668,22.1895,21.942,22.8223,0.0025,-0.7883,21.8974,22.6888,22.2243,22.1225,21.9676,22.0604,21.7785,21.8861,21.9981,22.1763,22.0051,22.1263,22.0383,21.9711,22.0552
424,08:26.9,22.0983,21.9035,22.6564,22.247,21.9968,21.9587,22.0365,21.7922,22.4012,22.1956,22.2691,21.9629,22.1916,21.9422,22.8343,0.0031,-0.7917,21.8904,22.6858,22.2215,22.1139,21.9681,22.0621,21.7764,21.8799,22.0044,22.1655,22.0014,22.127,22.0321,21.9649,22.0476
425,08:27.2,22.0942,21.9022,22.6574,22.2553,22.0024,21.9638,22.0476,21.7897,22.3924,22.197,22.2721,21.9601,22.2543,22.0152,22.8895,0.0029,-0.7935,21.8853,22.6833,22.2238,22.1241,21.9623,22.0507,21.7718,21.8827,22.0092,22.1742,22.0111,22.1344,22.0432,21.9755,22.0485
426,08:27.5,22.0856,21.8918,22.6548,22.2511,22.0075,21.9652,22.0436,21.7832,22.3998,22.2032,22.2733,21.9599,22.2634,22.0177,22.8975,0.003,-0.7951,21.8937,22.69,22.2266,22.1278,21.9625,22.06,21.7734,21.888,21.9983,22.1708,22.0055,22.1388,22.03,21.9769,22.0473
427,08:27.9,22.0921,21.8811,22.6567,22.2555,22.0084,21.961,22.0464,21.7899,22.4056,22.2023,22.2791,21.9714,22.2643,22.0138,22.8957,0.0022,-0.7976,21.8863,22.6891,22.2263,22.1273,21.9591,22.0473,21.7704,21.8843,22.0104,22.1613,22.0097,22.134,22.0404,21.9781,22.0508
428,08:28.2,22.0898,21.8846,22.6567,22.2537,22.0045,21.9693,22.0436,21.7913,22.4091,22.1993,22.2737,21.9619,22.2673,22.0173,22.8941,0.0026,-0.802,21.8826,22.6824,22.2317,22.1213,21.9544,22.0401,21.7725,21.8868,22.0078,22.1657,22.0067,22.1314,22.0355,21.9658,22.0441
429,08:28.5,22.0972,21.8726,22.6564,22.2514,22.0063,21.9663,22.0427,21.7871,22.41,22.2044,22.2682,21.9698,22.258,22.0129,22.8936,0.0023,-0.8031,21.8884,22.6812,22.2182,22.1278,21.9561,22.0505,21.7776,21.876,22.0141,22.1645,22.0069,22.1353,22.033,21.9744,22.0397
430,08:28.9,22.1013,21.8677,22.6555,22.2613,22.0082,21.9797,22.0455,21.7945,22.4063,22.2083,22.2717,21.968,22.2523,22.0119,22.8966,0.0026,-0.8062,21.887,22.6831,22.2136,22.1192,21.9542,22.0369,21.7767,21.8885,22.0041,22.1657,22.006,22.1367,22.0348,21.9686,22.0427
431,08:29.2,22.0886,21.8524,22.6398,22.2481,22.0024,21.9721,22.0469,21.7851,22.4042,22.1965,22.2645,21.9636,22.2516,22.0082,22.8957,0.0023,-0.8095,21.8934,22.6808,22.2263,22.1239,21.9623,22.035,21.7753,21.8831,22.0113,22.1583,22.0139,22.1319,22.0367,21.9735,22.0365
432,08:29.5,22.0884,21.8446,22.6511,22.2509,22.0024,21.9677,22.0487,21.7922,22.3924,22.2005,22.2594,21.9594,22.2493,22.008,22.8994,0.0018,-0.8135,21.8886,22.6821,22.2268,22.1243,21.9586,22.0341,21.7674,21.8859,22.0182,22.1673,22.0062,22.1379,22.0355,21.9647,22.0379
433,08:29.9,22.0838,21.8365,22.6527,22.2421,22.0035,21.9656,22.0617,21.7885,22.4019,22.2028,22.2647,21.9659,22.255,22.0159,22.898,0.0021,-0.8173,21.886,22.6895,22.2266,22.1253,21.9609,22.0315,21.7739,21.885,22.0134,22.1666,22.0148,22.1321,22.0379,21.9665,22.039
434,08:30.2,22.0833,21.8233,22.653,22.2532,22.0033,21.9714,22.0513,21.7888,22.4007,22.2014,22.2576,21.9608,22.2483,22.0147,22.8895,0.0022,-0.8182,21.884,22.6852,22.2254,22.1264,21.9521,22.0246,21.77,21.8834,22.0129,22.162,22.0173,22.137,22.0325,21.9612,22.0376
435,08:30.5,22.0831,21.8166,22.6507,22.2481,22.0019,21.9654,22.0436,21.783,22.3945,22.1963,22.2596,21.9638,22.2407,22.0071,22.8964,0.0022,-0.82,21.8858,22.6838,22.2192,22.1209,21.9685,22.0232,21.7674,21.8794,22.0127,22.1553,22.0088,22.1303,22.0295,21.9663,22.0467
436,08:30.9,22.0877,21.818,22.6435,22.2514,22.0084,21.9744,22.0501,21.7832,22.3998,22.1954,22.2578,21.9673,22.2444,22.0108,22.8966,0.0022,-0.8219,21.8914,22.6944,22.2238,22.1216,21.9598,22.0313,21.7771,21.8848,22.0111,22.1608,22.0141,22.1328,22.0383,21.964,22.0469
437,08:31.2,22.0824,21.8175,22.6557,22.2479,22.0045,21.9665,22.0517,21.7941,22.4042,22.2046,22.2643,21.9633,22.2442,22.0166,22.8927,0.0023,-0.8243,21.8884,22.6923,22.2296,22.1259,21.9639,22.0262,21.7755,21.8912,22.0266,22.1682,22.012,22.143,22.0365,21.9698,22.0409
438,08:31.5,22.09,21.8117,22.6435,22.2539,22.0146,21.9742,22.0612,21.7899,22.3977,22.2023,22.2647,21.9661,22.256,22.0085,22.8943,0.002,-0.8253,21.886,22.6842,22.2238,22.1255,21.9692,22.0306,21.7674,21.8871,22.0138,22.1541,22.028,22.1342,22.0404,21.967,22.0436
439,08:31.9,22.0858,21.8217,22.6569,22.2525,22.0068,21.9788,22.061,21.7855,22.3943,22.2051,22.2578,21.9677,22.2481,22.0112,22.8883,0.002,-0.8272,21.8907,22.6838,22.2307,22.1209,21.966,22.0285,21.772,21.8834,22.0173,22.1555,22.0185,22.1347,22.0416,21.9681,22.0455
440,08:32.2,22.0849,21.8184,22.6493,22.2551,22.0109,21.9691,22.0552,21.7867,22.3989,22.2072,22.2594,21.9576,22.252,22.0117,22.8913,0.002,-0.8288,21.889,22.6888,22.2224,22.1229,21.9644,22.0241,21.7593,21.8822,22.018,22.1476,22.0118,22.1277,22.0351,21.9637,22.0374
441,08:32.5,22.0861,21.814,22.6511,22.2474,22.007,21.9714,22.0536,21.7793,22.3963,22.2014,22.2539,21.9675,22.2534,22.0089,22.8904,0.0018,-0.8301,21.8856,22.6745,22.2189,22.1176,21.9618,22.0299,21.7737,21.8868,22.0238,22.1546,22.0171,22.1416,22.0383,21.9667,22.0381
442,08:32.9,22.0794,21.8224,22.6537,22.2523,22.0098,21.9693,22.054,21.783,22.4003,22.2009,22.2541,21.9536,22.2516,22.0013,22.8885,0.0011,-0.832,21.8927,22.6817,22.221,22.1246,21.9563,22.0315,21.7656,21.8875,22.0203,22.1578,22.0259,22.1372,22.0406,21.9633,22.0473
443,08:33.2,22.0789,21.8184,22.6497,22.25,22.0049,21.9649,22.0591,21.7795,22.4056,22.2072,22.2578,21.9578,22.2557,22.0062,22.8855,0.0014,-0.8346,21.8877,22.6789,22.224,22.1234,21.9697,22.0278,21.7709,21.8905,22.0185,22.1576,22.021,22.14,22.0362,21.9667,22.0457
444,08:33.5,22.0796,21.8263,22.6557,22.2507,22.0177,21.976,22.0591,21.7781,22.401,22.213,22.2585,21.9615,22.2703,22.0129,22.8899,0.0015,-0.8382,21.8872,22.6817,22.2305,22.1269,21.9734,22.0283,21.7616,21.8891,22.0235,22.1599,22.019,22.1395,22.0325,21.9681,22.0356
445,08:33.9,22.0831,21.8265,22.6444,22.2442,22.0197,21.9742,22.051,21.7832,22.3963,22.2051,22.259,21.9633,22.2629,22.0119,22.8825,0.0015,-0.839,21.8842,22.6845,22.2162,22.1259,21.9658,22.0246,21.7649,21.8843,22.0279,22.1546,22.0238,22.1363,22.0379,21.9686,22.0328
446,08:34.2,22.0856,21.824,22.646,22.2444,22.0239,21.9772,22.055,21.7832,22.3982,22.213,22.258,21.9631,22.2527,22.0156,22.8811,0.0016,-0.8398,21.8742,22.6759,22.2222,22.1188,21.9646,22.0274,21.7653,21.8878,22.0238,22.1511,22.0213,22.1416,22.0353,21.9707,22.0307
447,08:34.5,22.0828,21.8272,22.647,22.2407,22.0193,21.9781,22.0674,21.7871,22.4023,22.2132,22.2569,21.9647,22.2678,22.0052,22.8864,0.0011,-0.8427,21.8842,22.6886,22.2296,22.1236,21.9688,22.0373,21.7658,21.8905,22.0309,22.156,22.0296,22.1407,22.0383,21.976,22.0349
448,08:34.9,22.0789,21.8272,22.6379,22.2442,22.0202,21.9739,22.0543,21.7807,22.4028,22.2116,22.2492,21.961,22.2652,22.0078,22.8781,0.0005,-0.8437,21.8916,22.6888,22.2282,22.125,21.969,22.0373,21.7632,21.8935,22.0305,22.1518,22.0277,22.1423,22.0402,21.989,22.042
449,08:35.2,22.0708,21.8221,22.6541,22.2451,22.0179,21.9726,22.0591,21.78,22.4003,22.2162,22.2557,21.9559,22.2652,22.0089,22.8825,0.0003,-0.8467,21.8851,22.6884,22.23,22.1262,21.9736,22.0313,21.7667,21.8919,22.0305,22.162,22.0254,22.1282,22.0383,21.991,22.0372
450,08:35.5,22.0731,21.8258,22.649,22.2417,22.0181,21.9795,22.0563,21.7871,22.4033,22.2097,22.2504,21.9631,22.2673,22.0092,22.8929,0.0006,-0.8475,21.8893,22.6847,22.2231,22.1162,21.975,22.0355,21.7598,21.8903,22.0242,22.1571,22.0197,22.1349,22.0362,21.9927,22.033
451,08:35.9,22.0803,21.8228,22.6463,22.2477,22.017,21.9686,22.0536,21.7814,22.3986,22.2021,22.2504,21.9601,22.2691,22.0112,22.8999,0.0001,-0.848,21.8812,22.6838,22.2247,22.1213,21.9702,22.0406,21.7582,21.8924,22.0381,22.1587,22.0203,22.1418,22.0406,21.9855,22.0314
452,08:36.2,22.0727,21.8196,22.6472,22.2447,22.014,21.9723,22.0624,21.78,22.3998,22.2106,22.2462,21.958,22.2671,22.0173,22.9047,0.0004,-0.8484,21.8796,22.6879,22.225,22.125,21.9863,22.0463,21.7591,21.8949,22.027,22.1608,22.0194,22.1356,22.0434,21.9943,22.0344
453,08:36.5,22.0782,21.8261,22.6456,22.2474,22.0209,21.9786,22.0598,21.7885,22.3901,22.2146,22.2465,21.9606,22.2775,22.0131,22.9068,0.0008,-0.8491,21.8682,22.6706,22.2192,22.1132,21.9706,22.0422,21.7556,21.8961,22.0279,22.1578,22.0206,22.1333,22.0439,21.9938,22.0235
454,08:36.9,22.0724,21.8214,22.64,22.2539,22.0244,21.9834,22.058,21.7816,22.3926,22.216,22.2518,21.9624,22.2712,22.0152,22.9195,0.0013,-0.8513,21.8694,22.6893,22.2296,22.1144,21.9769,22.0468,21.7526,21.8933,22.0349,22.1507,22.028,22.1344,22.0441,21.9931,22.0388
455,08:37.2,22.0738,21.8122,22.6377,22.2484,22.0216,21.979,22.0711,21.7862,22.3938,22.2127,22.2432,21.9571,22.2182,21.9487,22.8602,0.0009,-0.8515,21.874,22.6801,22.2155,22.1132,21.9699,22.044,21.7427,21.8901,22.0282,22.1594,22.0289,22.1356,22.0416,21.9957,22.0399
456,08:37.5,22.0727,21.8214,22.6442,22.2551,22.0216,21.9848,22.067,21.7885,22.3915,22.2067,22.2414,21.9596,22.205,21.9522,22.8665,0.0009,-0.8515,21.8641,22.6805,22.2226,22.1204,21.9852,22.0586,21.7533,21.8891,22.0358,22.1578,22.0238,22.1314,22.045,21.9959,22.0356
457,08:37.9,22.0729,21.8217,22.6315,22.2511,22.0158,21.9797,22.0617,21.7844,22.3829,22.2109,22.24,21.9548,22.2011,21.9492,22.8658,0.0009,-0.8527,21.8652,22.6895,22.2217,22.1292,21.9815,22.054,21.7609,21.8935,22.0381,22.1576,22.0314,22.142,22.0402,21.9945,22.0323
458,08:38.2,22.0713,21.8157,22.6416,22.2537,22.0248,21.9772,22.0582,21.7855,22.3845,22.2106,22.2414,21.9536,22.2052,21.9513,22.8641,0.0015,-0.8539,21.8682,22.6879,22.2215,22.1202,21.9831,22.0577,21.7517,21.9012,22.0416,22.1574,22.0365,22.1407,22.0385,21.9984,22.0358
459,08:38.5,22.0821,21.817,22.6319,22.2544,22.0151,21.98,22.0593,21.7895,22.3811,22.1972,22.2365,21.9566,22.2105,21.942,22.8704,0.0014,-0.8535,21.8555,22.6835,22.2236,22.1236,21.9789,22.0549,21.7579,21.8875,22.0388,22.1437,22.0282,22.1351,22.0476,22.001,22.0279
460,08:38.9,22.0803,21.8244,22.6278,22.2521,22.0146,21.9795,22.0547,21.7911,22.3813,22.2069,22.24,21.9592,22.2124,21.948,22.8708,0.001,-0.8541,21.8587,22.6771,22.2314,22.1216,21.9859,22.0574,21.7535,21.8933,22.0404,22.1493,22.0243,22.1404,22.0473,21.9952,22.0328
461,08:39.2,22.0754,21.8115,22.6356,22.2467,22.023,21.9797,22.0529,21.7862,22.3753,22.2065,22.2395,21.9571,22.1999,21.9489,22.8806,0.0017,-0.8548,21.8442,22.6815,22.2238,22.1278,21.9817,22.0551,21.7498,21.8982,22.0309,22.1458,22.0317,22.1397,22.0399,21.9952,22.0388
462,08:39.5,22.0629,21.8073,22.6273,22.2641,22.0179,21.9818,22.051,21.7876,22.3848,22.2143,22.2453,21.9559,22.2161,21.9478,22.8748,0.0016,-0.8554,21.8389,22.6738,22.2213,22.1192,21.9912,22.0535,21.7554,21.9028,22.0337,22.1386,22.0303,22.1293,22.0457,21.988,22.0293
463,08:39.9,22.0715,21.8036,22.628,22.2567,22.0255,21.9887,22.06,21.7902,22.3797,22.2053,22.2467,21.9606,22.2052,21.9563,22.8745,0.0006,-0.8564,21.8335,22.6724,22.2266,22.1162,21.9979,22.0628,21.7528,21.9009,22.0404,22.1433,22.0243,22.1418,22.0464,21.9943,22.0291
464,08:40.2,22.0706,21.8041,22.6255,22.2571,22.0301,21.9876,22.0633,21.7945,22.3811,22.2074,22.2377,21.9525,22.205,21.9485,22.884,0.0007,-0.8583,21.818,22.6704,22.2289,22.125,21.9903,22.0611,21.7579,21.897,22.042,22.1405,22.0284,22.133,22.0399,21.9968,22.0339
465,08:40.5,22.0752,21.805,22.6192,22.2604,22.0283,21.9878,22.0626,21.8003,22.3829,22.2155,22.2379,21.9557,22.2059,21.9531,22.8739,0.0009,-0.8585,21.8166,22.669,22.2229,22.1155,21.9852,22.0579,21.7672,21.9012,22.036,22.1345,22.021,22.1365,22.0374,21.9913,22.0353
466,08:40.9,22.0678,21.8015,22.6204,22.2585,22.0274,21.9818,22.0656,21.7911,22.3797,22.2074,22.2347,21.9529,22.2089,21.9469,22.8713,0.0008,-0.858,21.8097,22.6704,22.2268,22.1209,21.9947,22.0558,21.7628,21.9046,22.0326,22.143,22.0231,22.142,22.0427,21.9878,22.0404
467,08:41.2,22.0699,21.7916,22.6206,22.2521,22.0264,21.985,22.0612,21.7969,22.3822,22.2106,22.2358,21.9576,22.214,21.951,22.8785,0.0009,-0.8593,21.8169,22.6505,22.2185,22.1137,21.987,22.0697,21.7663,21.8984,22.0448,22.1391,22.0296,22.1321,22.0499,21.9945,22.0314
468,08:41.5,22.074,21.7909,22.6259,22.2567,22.0246,21.9797,22.0612,21.801,22.3889,22.203,22.2407,21.9589,22.2117,21.9529,22.8785,0.0007,-0.8602,21.8187,22.656,22.2173,22.1077,21.9907,22.0609,21.7813,21.903,22.0416,22.1439,22.0314,22.1397,22.0365,21.9954,22.0353
469,08:41.9,22.0685,21.7842,22.6257,22.2639,22.0294,21.9825,22.0568,21.7925,22.3739,22.203,22.2312,21.9603,22.2041,21.9452,22.8789,0.0009,-0.8609,21.8125,22.6586,22.2182,22.1151,21.9928,22.0655,21.7764,21.8945,22.042,22.1322,22.0257,22.1397,22.0376,21.9924,22.036
470,08:42.2,22.0701,21.7978,22.6171,22.2604,22.0255,21.9813,22.0665,21.7966,22.3855,22.2097,22.2335,21.9606,22.2124,21.9452,22.8752,0.0003,-0.8629,21.8148,22.6535,22.2213,22.1155,21.9917,22.0623,21.7827,21.8945,22.0441,22.1476,22.0354,22.1397,22.0443,21.9998,22.0332
471,08:42.5,22.0687,21.7955,22.619,22.253,22.0264,21.9855,22.0647,21.7978,22.3834,22.2123,22.2298,21.965,22.2196,21.9531,22.8736,-0.0004,-0.8633,21.8166,22.6514,22.2219,22.1262,21.9968,22.063,21.7797,21.8979,22.0451,22.1428,22.0308,22.1365,22.0492,22.0051,22.0374
472,08:42.9,22.0692,21.7965,22.6199,22.2532,22.0251,21.9887,22.0644,21.7973,22.3825,22.2067,22.2233,21.9539,22.2096,21.948,22.8849,0.0002,-0.8606,21.8134,22.6565,22.227,22.1253,22.0023,22.0662,21.7901,21.8912,22.0346,22.1416,22.0261,22.1337,22.0446,21.9901,22.0416
473,08:43.2,22.0703,21.7976,22.6215,22.2518,22.0304,21.9795,22.0591,21.8022,22.391,22.1977,22.2254,21.9562,22.2117,21.9489,22.8794,0,-0.8621,21.8222,22.6477,22.224,22.1264,22.0085,22.0637,21.776,21.9037,22.0393,22.1416,22.0296,22.1293,22.0358,21.9968,22.0436
474,08:43.5,22.0722,21.7851,22.6282,22.2511,22.0299,21.982,22.0651,21.7985,22.3903,22.2113,22.225,21.9571,22.2091,21.9524,22.8741,0.0002,-0.8622,21.8069,22.6456,22.2229,22.1218,22.0062,22.0655,21.7693,21.9072,22.0407,22.1396,22.025,22.1407,22.0434,21.998,22.0372
475,08:43.9,22.0678,21.7958,22.6405,22.2477,22.0283,21.9825,22.0568,21.7978,22.3878,22.2049,22.218,21.9545,22.1983,21.9478,22.8752,-0.0008,-0.862,21.8134,22.6539,22.2229,22.1185,22.0069,22.0692,21.7787,21.9044,22.0386,22.1511,22.0264,22.1293,22.0385,22.0044,22.0319
476,08:44.2,22.0616,21.7902,22.6451,22.2597,22.0253,21.9827,22.0605,21.8029,22.3871,22.2118,22.2109,21.9559,22.2085,21.9515,22.8757,-0.0039,-0.864,21.8143,22.6454,22.2226,22.1125,22.0072,22.0648,21.7593,21.9044,22.0363,22.1476,22.0298,22.1404,22.0381,21.988,22.0374
477,08:44.5,22.0613,21.8004,22.6571,22.2465,22.0343,21.9841,22.0559,21.804,22.3882,22.2026,22.2196,21.9534,22.2078,21.9439,22.8702,-0.0024,-0.8646,21.8136,22.6535,22.2219,22.1246,22,22.0667,21.7686,21.8942,22.043,22.1488,22.0347,22.1393,22.0436,22.0005,22.042
478,08:44.9,22.0717,21.7997,22.6511,22.2477,22.0281,21.9776,22.0593,21.8033,22.3896,22.2026,22.2076,21.9511,22.2022,21.9395,22.8681,-0.0019,-0.8639,21.8157,22.6565,22.2238,22.129,22.0021,22.0746,21.7697,21.9007,22.0395,22.1463,22.0289,22.1379,22.0369,22.0024,22.0367
479,08:45.2,22.0579,21.799,22.6615,22.2467,22.0257,21.9769,22.0593,21.8003,22.388,22.2044,22.2085,21.955,22.2048,21.9425,22.8648,-0.0011,-0.8624,21.8185,22.657,22.2185,22.1174,22.0035,22.0674,21.7637,21.8954,22.0314,22.1569,22.0308,22.1402,22.0404,22.0049,22.0427
480,08:45.5,22.0655,21.805,22.6585,22.2398,22.0234,21.9811,22.063,21.8003,22.3894,22.2044,22.2097,21.9502,22.2059,21.9415,22.8708,-0.0002,-0.8632,21.821,22.6551,22.2189,22.1185,22.012,22.0736,21.7674,21.906,22.037,22.1613,22.0287,22.1383,22.0448,21.9964,22.0362
481,08:45.9,22.0653,21.8055,22.662,22.2426,22.0262,21.976,22.0543,21.8077,22.3936,22.1989,22.2062,21.9536,22.214,21.9383,22.8708,0.0003,-0.8633,21.8224,22.6463,22.2166,22.1204,21.9977,22.0704,21.7663,21.8952,22.0381,22.1523,22.0231,22.1323,22.0385,21.997,22.0457
482,08:46.2,22.0558,21.7985,22.6567,22.2398,22.026,21.9802,22.0642,21.7971,22.3889,22.2042,22.2046,21.9508,22.2156,21.945,22.8725,0.0001,-0.8627,21.8183,22.6521,22.2157,22.1271,21.9917,22.0713,21.7702,21.8993,22.0282,22.1546,22.0303,22.1307,22.0404,22.0014,22.0423
483,08:46.5,22.0574,21.8057,22.6601,22.2389,22.0262,21.9691,22.0554,21.8077,22.3933,22.2042,22.1951,21.9495,22.2038,21.9404,22.869,0.0004,-0.8636,21.8268,22.6433,22.2145,22.1227,21.9917,22.0641,21.77,21.8871,22.0303,22.1534,22.031,22.1407,22.0402,21.9903,22.0469
484,08:46.9,22.0632,21.805,22.6578,22.2345,22.0329,21.9857,22.0561,21.8047,22.3952,22.2106,22.1967,21.9504,22.2064,21.9469,22.8704,0.0008,-0.8636,21.8271,22.6542,22.2176,22.1292,21.9859,22.0727,21.7683,21.8979,22.0349,22.156,22.0261,22.1337,22.0473,22.0079,22.0404
485,08:47.2,22.0586,21.8041,22.6551,22.2269,22.0366,21.9783,22.0617,21.7996,22.4513,22.2647,22.2602,22.0095,22.2073,21.9499,22.866,0.0007,-0.8639,21.8252,22.6593,22.2213,22.1294,21.99,22.072,21.7753,21.897,22.0282,22.1597,22.0268,22.1377,22.0413,22.0033,22.0413
486,08:47.5,22.0574,21.8113,22.6585,22.2317,22.0251,21.9843,22.0494,21.8119,22.4573,22.2688,22.2579,22.0167,22.2159,21.9624,22.8685,0.0006,-0.8633,21.8379,22.6475,22.2139,22.1246,21.9817,22.0674,21.7554,21.8889,22.0226,22.1557,22.0271,22.136,22.042,22.0003,22.0381
487,08:47.9,22.0664,21.8182,22.6587,22.2308,22.0301,21.992,22.0591,21.8077,22.4543,22.2663,22.2554,22.0164,22.2142,21.9415,22.8697,-0.0029,-0.8628,21.8349,22.6551,22.2247,22.1329,21.9875,22.0674,21.7579,21.8954,22.0289,22.1481,22.0296,22.1393,22.0501,22.0001,22.0584
488,08:48.2,22.0666,21.8184,22.6502,22.2393,22.0262,21.9837,22.0545,21.8096,22.4467,22.2686,22.2591,22.013,22.2124,21.948,22.8662,-0.0018,-0.8636,21.8393,22.6482,22.2203,22.1259,21.9854,22.0752,21.766,21.8986,22.0333,22.1523,22.0213,22.1381,22.0476,22.0065,22.0557
489,08:48.5,22.0581,21.8175,22.6523,22.2245,22.0276,21.9765,22.0591,21.8186,22.4474,22.2598,22.2519,22.0192,22.2066,21.9517,22.8678,-0.0011,-0.8631,21.8333,22.6528,22.2303,22.1301,21.9783,22.0685,21.7605,21.9026,22.0326,22.1574,22.0224,22.1418,22.0432,22.0049,22.0561
490,08:48.9,22.0639,21.8136,22.656,22.2354,22.0214,21.986,22.0489,21.8084,22.4513,22.2665,22.2563,22.0215,22.2087,21.9487,22.8727,-0.0006,-0.8632,21.8414,22.653,22.2173,22.1357,21.9845,22.0817,21.7552,21.8989,22.0256,22.1562,22.0301,22.1353,22.0473,21.9991,22.045
491,08:49.2,22.0599,21.8219,22.6564,22.2269,22.0292,21.986,22.0489,21.8142,22.4531,22.2654,22.2519,22.0192,22.2149,21.9499,22.8741,-0.0002,-0.8633,21.8368,22.6472,22.2099,22.1236,21.988,22.0718,21.7595,21.9051,22.0192,22.1562,22.0252,22.1321,22.0485,22.0088,22.0561
492,08:49.5,22.0572,21.8207,22.6668,22.2289,22.0325,21.9862,22.0563,21.8195,22.4476,22.2799,22.2584,22.025,22.2131,21.9499,22.8764,0.0004,-0.8641,21.8386,22.6565,22.2203,22.1243,21.9808,22.0706,21.7577,21.9009,22.0275,22.1581,22.0243,22.1444,22.0466,22.0024,22.0603
493,08:49.9,22.0623,21.8214,22.6627,22.2414,22.0387,21.9952,22.0554,21.8165,22.4534,22.2672,22.2559,22.0157,22.2066,21.9517,22.8736,0.0005,-0.8647,21.85,22.6593,22.2277,22.1287,21.9796,22.0711,21.7558,21.9021,22.0245,22.1655,22.0338,22.1365,22.0538,22.0005,22.0649
494,08:50.2,22.0655,21.824,22.6648,22.2386,22.0269,22.0001,22.0501,21.8124,22.4437,22.2712,22.2535,22.0125,22.2071,21.945,22.8715,0.0009,-0.8627,21.8456,22.6502,22.2257,22.1188,21.9741,22.0665,21.7602,21.9012,22.0203,22.1587,22.0252,22.1379,22.0487,22.0065,22.0575
