Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
215,11:08.8,21.5826,21.9439,22.7029,22.2521,22.0344,22.0832,22.0588,21.9614,22.2823,22.2021,22.2132,22.1222,22.2251,22.1976,22.9476,0.0047,-0.78,21.9245,22.7376,22.2686,22.0217,22.006,21.9654,21.85,21.9724,22.0814,22.0968,22.0963,22.0897,22.1215,21.9684,21.8415
216,11:09.2,21.5183,21.9573,22.6823,22.2519,22.0444,22.0899,22.0579,21.973,22.2969,22.1794,22.1866,22.1303,22.236,22.1945,22.9647,0.0045,-0.7672,21.9152,22.6673,22.2633,22.0321,22.0229,21.9624,21.859,21.9819,22.0557,22.0996,22.0789,22.0892,22.1208,21.9665,21.7432
217,11:09.5,21.4774,21.9485,22.6273,22.265,22.0314,22.0865,22.0502,21.9695,22.3029,22.1688,22.2372,22.1315,22.2251,22.1538,22.9753,0.0028,-0.7745,21.9448,22.6983,22.2737,22.0286,22.0352,21.9712,21.85,21.9796,22.0941,22.0913,22.0602,22.0839,22.0619,21.9693,21.7744
218,11:09.8,21.5354,21.9437,22.6692,22.2648,22.0277,22.0786,22.0366,21.9735,22.2981,22.1979,22.2215,22.1231,22.2189,22.134,22.9577,0.0007,-0.7562,21.9152,22.6839,22.2691,22.0175,22.0081,21.9821,21.8412,21.9763,22.0703,22.085,22.0965,22.0585,22.0931,21.9788,21.7765
219,11:10.2,21.5237,21.9395,22.6678,22.253,22.0333,22.0777,22.0377,21.9714,22.3106,22.2483,22.2185,22.1248,22.2327,22.1455,22.9804,0.0001,-0.7353,21.9092,22.7089,22.264,22.0286,22.0118,21.9791,21.8503,21.9729,22.0615,22.0878,22.0741,22.0518,22.1007,21.9584,21.7654
220,11:10.5,21.5199,21.9342,22.6666,22.2539,22.0525,22.0765,22.0359,21.9383,22.3108,22.2345,22.1951,22.1009,22.2339,22.1541,22.976,0.0008,-0.7188,21.9529,22.6862,22.2744,22.0261,22.0324,21.97,21.832,21.9581,22.03,22.0878,22.0794,22.0578,22.0834,21.9734,21.7668
221,11:10.8,21.5079,21.9363,22.6548,22.2657,22.0569,22.0781,22.0375,21.9536,22.2997,22.246,22.1725,22.1368,22.2239,22.1353,22.9716,0.0017,-0.7141,21.936,22.6719,22.2719,22.018,22.0338,21.9687,21.856,21.9645,22.0513,22.0799,22.0648,22.0624,22.0901,21.9707,21.768
222,11:11.2,21.5065,21.9342,22.6655,22.2574,22.083,22.0717,22.044,21.9425,22.2944,22.2463,22.1697,22.1273,22.2267,22.1259,22.9695,0.0015,-0.714,21.9074,22.6842,22.2714,22.0224,22.0495,21.9705,21.866,21.9514,22.0187,22.0788,22.0997,22.0714,22.0808,21.9691,21.7687
223,11:11.5,21.5007,21.9265,22.6636,22.2544,22.0664,22.0756,22.0391,21.9351,22.2897,22.2412,22.1658,22.119,22.2228,22.1564,22.9755,0.0007,-0.7156,21.9189,22.6999,22.267,22.0365,22.0229,21.9682,21.8644,21.928,22.0557,22.0873,22.1129,22.0747,22.0926,21.9547,21.77
224,11:11.8,21.5077,21.9446,22.6509,22.2565,22.0495,22.071,22.0278,21.921,22.2849,22.2234,22.1755,22.1331,22.2179,22.1249,22.9684,0.0008,-0.7181,21.9474,22.6786,22.2654,22.0268,22.0257,21.9626,21.86,21.9551,22.0532,22.0899,22.1152,22.0823,22.088,21.9519,21.7663
225,11:12.2,21.501,21.915,22.6562,22.2488,22.0495,22.0786,22.0387,21.93,22.2955,22.216,22.1746,22.1266,22.2154,22.1402,22.9704,0.0023,-0.7224,21.9483,22.6814,22.273,22.03,22.0271,21.9592,21.8503,21.9743,22.0513,22.0964,22.1122,22.0802,22.0905,21.9573,21.7712
226,11:12.5,21.4968,21.9302,22.6393,22.2414,22.0317,22.077,22.0329,21.933,22.2879,22.1958,22.1856,22.1162,22.2226,22.1515,22.9758,0.0031,-0.7301,21.9425,22.6846,22.2813,22.0254,22.0151,21.9617,21.8334,21.9497,22.0525,22.0878,22.0838,22.0892,22.0926,21.9593,21.7638
227,11:12.8,21.5047,21.9173,22.6569,22.2715,22.028,22.0761,22.0317,21.9372,22.2793,22.1949,22.184,22.1153,22.2318,22.1622,22.9635,0.0028,-0.7361,21.9344,22.677,22.2714,22.0277,22.0123,21.9471,21.8456,21.9548,22.0543,22.079,22.0937,22.0802,22.1002,21.9665,21.7624
228,11:13.2,21.5007,21.9235,22.6576,22.2421,22.0347,22.0798,22.0382,21.933,22.2867,22.1931,22.1773,22.106,22.2166,22.1337,22.9533,0.003,-0.7407,21.9291,22.6793,22.2688,22.0282,22.0044,21.955,21.8389,21.9144,22.0478,22.0809,22.1113,22.0798,22.107,21.9559,21.768
229,11:13.5,21.5049,21.9076,22.6659,22.2736,22.0596,22.1045,22.0814,21.9355,22.2854,22.1658,22.1782,22.1044,22.2159,22.0822,22.9145,0.003,-0.7423,21.9374,22.6823,22.2684,22.0284,22.0185,21.9518,21.8204,21.9393,22.0467,22.085,22.103,22.0656,22.1192,21.96,21.758
230,11:13.8,21.5014,21.9092,22.6551,22.2648,22.0411,22.0779,22.0655,21.9404,22.2828,22.1889,22.1734,22.1046,22.2177,22.066,22.951,0.003,-0.7431,21.9346,22.6652,22.2749,22.033,22.0051,21.9573,21.8121,21.9657,22.0358,22.0834,22.0886,22.0587,22.1046,21.9566,21.8741
231,11:14.2,21.5005,21.9092,22.6525,22.2549,22.0504,22.0855,22.069,21.9369,22.2708,22.1487,22.1762,22.1056,22.2163,22.0831,22.9575,0.0029,-0.7435,21.8949,22.6601,22.2619,22.0425,22.0171,21.9444,21.7582,21.9687,22.0009,22.0887,22.0743,22.0719,22.1044,21.966,21.854
232,11:14.5,21.5047,21.9013,22.6585,22.2424,22.0377,22.0881,22.0727,21.9427,22.2745,22.1383,22.1741,22.1127,22.2193,22.1469,22.9536,0.0029,-0.7444,21.9397,22.6525,22.2684,22.0555,22.0252,21.9499,21.8213,21.9592,22.0416,22.0797,22.0683,22.0733,22.1023,21.9642,21.8082
233,11:14.8,21.5021,21.9168,22.6548,22.2803,22.0527,22.0895,22.0657,21.9409,22.2944,22.1771,22.1748,22.1215,22.226,22.1421,22.9651,0.0029,-0.7444,21.9386,22.6435,22.2749,22.0284,22.0229,21.9543,21.8533,21.9585,22.0624,22.0892,22.0588,22.0858,22.1039,21.9596,21.947
234,11:15.2,21.5116,21.9191,22.6303,22.2722,22.0534,22.0976,22.0551,21.9492,22.2884,22.1753,22.1757,22.0894,22.2279,22.1414,22.9552,0.0017,-0.7452,21.9464,22.6423,22.209,22.0314,22.0266,21.9539,21.85,21.9618,22.0384,22.0691,22.0491,22.0707,22.1028,21.9811,21.8915
235,11:15.5,21.5149,21.9145,22.6405,22.2824,22.0504,22.092,22.0479,21.9277,22.2867,22.2051,22.1836,22.1139,22.2274,22.1532,22.9711,0.0017,-0.7445,21.9245,22.6419,22.2386,22.0275,22.0248,21.9458,21.8491,21.971,22.0317,22.0765,22.0257,22.0677,22.1058,21.9663,21.901
236,11:15.8,21.5169,21.9006,22.6539,22.2794,22.0522,22.0922,22.0417,21.9395,22.28,22.2137,22.1736,22.1176,22.2156,22.1397,22.952,0.0024,-0.7442,21.9078,22.6426,22.2106,22.036,21.9769,21.949,21.8512,21.9666,22.028,22.0778,22.029,22.0777,22.0972,21.9737,21.9227
237,11:16.2,21.5151,21.9067,22.6294,22.2734,22.0529,22.0828,22.0394,21.939,22.28,22.2056,22.1653,22.1093,22.2207,22.1478,22.9434,0.0029,-0.7454,21.9131,22.6456,22.1766,22.0071,22.0072,21.9499,21.8503,21.9731,22.0189,22.0811,22.0227,22.0751,22.1012,21.9397,21.9123
238,11:16.5,21.5116,21.8856,22.6331,22.2775,22.0546,22.0846,22.0331,21.9311,22.2844,22.2032,22.1819,22.1185,22.2221,22.1527,22.9309,0.0031,-0.7476,21.9298,22.6509,22.2291,22.0226,22.0125,21.943,21.8366,21.9736,22.0439,22.0832,22.0812,22.0707,22.0956,21.9621,21.916
239,11:16.8,21.5172,21.912,22.6396,22.2736,22.0416,22.08,22.0414,21.9429,22.2847,22.2079,22.1715,22.1118,22.2223,22.1483,22.9309,0.0026,-0.7502,21.9168,22.6363,22.248,22.0356,22.0259,21.949,21.8382,21.9553,22.0361,22.0753,22.0609,22.0717,22.0656,21.9452,21.8815
240,11:17.2,21.5105,21.9154,22.6303,22.2791,22.0039,22.0737,22.0315,21.9346,22.2766,22.1982,22.1644,22.1204,22.2219,22.1476,22.9395,0.0026,-0.7495,21.9245,22.6465,22.2399,22.0298,22.0148,21.9356,21.816,21.944,22.0328,22.0799,22.06,22.0714,22.0753,21.9563,21.8256
241,11:17.5,21.5121,21.9053,22.6285,22.2597,22.0106,22.0652,22.0528,21.9314,22.2784,22.1991,22.1646,22.1042,22.2239,22.1407,22.9309,0.0026,-0.7484,21.9349,22.6472,22.2527,22.0312,22.0232,21.9409,21.8137,21.931,22.0254,22.0709,22.0731,22.073,22.1023,21.954,21.8355
242,11:17.8,21.5156,21.9048,22.6306,22.2713,22.0266,22.0795,22.0618,21.933,22.3101,22.1931,22.1607,22.085,22.2223,22.1316,22.9316,0.0032,-0.7481,21.9386,22.6562,22.2547,22.0152,22.0016,21.9432,21.8199,21.9472,22.0421,22.0799,22.0729,22.0807,22.0954,21.958,21.8376
243,11:18.2,21.5146,21.9048,22.6393,22.2655,22.027,22.0645,22.0509,21.9293,22.302,22.1954,22.1648,22.1197,22.2304,22.1337,22.8863,0.0024,-0.7483,21.9235,22.658,22.292,22.0273,22.0403,21.9388,21.7825,21.9669,22.043,22.0681,22.0745,22.077,22.0933,21.9267,21.8408
244,11:18.5,21.5181,21.9057,22.6171,22.2537,22.0312,22.0756,22.0315,21.9346,22.2951,22.1401,22.191,22.1144,22.2244,22.1027,22.9009,0.0025,-0.7465,21.9353,22.6511,22.2772,22.0381,21.9989,21.9654,21.798,21.9555,22.046,22.0853,22.0625,22.0837,22.0905,21.9448,21.8468
245,11:18.8,21.5172,21.9039,22.604,22.2551,22.0247,22.0751,22.0299,21.939,22.2902,22.1908,22.1921,22.1074,22.2168,22.1122,22.9215,0.0027,-0.7464,21.937,22.6525,22.2813,22.034,22.0104,21.9515,21.7901,21.9676,22.0393,22.0762,22.0711,22.0562,22.094,21.9586,21.8413
246,11:19.2,21.5179,21.9009,22.6058,22.2532,22.0176,22.0807,22.0134,21.9284,22.2951,22.2035,22.1933,22.0926,22.2184,22.134,22.8773,0.0014,-0.7451,21.9328,22.6523,22.2917,22.0356,22.0162,21.9571,21.8107,21.9643,22.0273,22.0656,22.0759,22.0643,22.1019,21.9529,21.8251
247,11:19.5,21.5172,21.8983,22.6114,22.2502,22.0217,22.086,22.0192,21.9448,22.2902,22.2023,22.1819,22.0935,22.2133,22.1344,22.878,0.0022,-0.745,21.9215,22.6451,22.2767,22.0351,22.0264,21.9652,21.8271,21.9641,22.0088,22.0758,22.0699,22.0513,22.063,21.9584,21.804
248,11:19.8,21.5128,21.8817,22.61,22.2389,22.0233,22.0564,22.0303,21.9267,22.2923,22.2028,22.1893,22.0991,22.2154,22.1321,22.8697,0.0019,-0.7447,21.9367,22.6495,22.2857,22.0328,22.0238,21.9629,21.8479,21.9225,22.0113,22.0767,22.0773,22.0536,22.0658,21.9584,21.804
249,11:20.2,21.5197,21.896,22.6259,22.2475,22.0192,22.0763,22.0354,21.9119,22.2877,22.2097,22.1782,22.1039,22.2189,22.1316,22.8692,0.0023,-0.7448,21.946,22.6384,22.2772,22.0187,22.0208,21.9587,21.8435,21.9595,22.0273,22.0839,22.0731,22.0559,22.0605,21.9573,21.7978
250,11:20.5,21.5225,21.887,22.6204,22.2347,22.015,22.077,22.0394,21.921,22.2893,22.209,22.1889,22.1095,22.2191,22.1104,22.8769,0.0022,-0.7488,21.93,22.6463,22.2679,22.0115,22.0158,21.9659,21.8509,21.9673,22.0337,22.0769,22.0618,22.0638,22.0524,21.9503,21.8149
251,11:20.8,21.5202,21.8794,22.619,22.2368,22.0194,22.0578,22.0424,21.9205,22.284,22.2167,22.191,22.0808,22.2085,22.1099,22.8903,0.0015,-0.7505,21.9353,22.6428,22.2779,22.0289,22.0232,21.9603,21.8341,21.9465,22.0381,22.0725,22.0553,22.0633,22.0515,21.9434,21.7883
252,11:21.2,21.5257,21.906,22.6185,22.216,22.0139,22.0728,22.0405,21.9196,22.2819,22.2167,22.1998,22.1065,22.2043,22.0981,22.8856,0.0022,-0.7528,21.9247,22.6405,22.2698,22.0254,22.022,21.9668,21.8371,21.9701,22.0439,22.0765,22.075,22.0779,22.0348,21.9253,21.7816
253,11:21.5,21.5142,21.9006,22.6275,22.2352,22.027,22.0721,22.0403,21.9263,22.2863,22.2032,22.1898,22.0408,22.2085,22.0953,22.8794,0.0026,-0.7546,21.9268,22.6398,22.2649,22.0175,22.012,21.9647,21.841,21.968,22.0504,22.0741,22.0757,22.0798,22.0468,21.9339,21.8059
254,11:21.8,21.5179,21.8872,22.6373,22.2447,22.0229,22.0698,22.0516,21.9129,22.2618,22.1986,22.197,22.0746,22.2108,22.1039,22.8953,0.0029,-0.7553,21.9326,22.6396,22.2751,22.0164,22.0155,21.9622,21.835,21.9657,22.0046,22.0709,22.0736,22.0846,22.0475,21.9314,21.8114
255,11:22.2,21.5188,21.8875,22.6211,22.2424,22.018,22.0774,22.0387,21.9166,22.2715,22.215,22.1877,22.0535,22.2087,22.1152,22.9094,0.0033,-0.757,21.9002,22.6433,22.2721,22.0127,22.0174,21.9557,21.8403,21.9396,22.0115,22.0741,22.0674,22.0802,22.0473,21.9401,21.8154
256,11:22.5,21.5197,21.8872,22.6201,22.2454,22.0247,22.0719,22.0454,21.9256,22.2676,22.2102,22.1803,22.0848,22.2128,22.1101,22.9203,0.002,-0.7586,21.9069,22.6331,22.2471,22.0171,22.0053,21.9465,21.8278,21.94,22.0391,22.073,22.0826,22.0839,22.0545,21.9381,21.8283
257,11:22.8,21.5264,21.8919,22.6266,22.229,22.0243,22.0693,22.0262,21.9483,22.2629,22.2074,22.1785,22.107,22.2135,22.1076,22.9323,0.0014,-0.7612,21.8803,22.6493,22.2631,22.021,22.013,21.9599,21.8014,21.9606,22.0664,22.0841,22.078,22.0885,22.0508,21.9397,21.8119
258,11:23.2,21.5262,21.905,22.6195,22.2343,22.0155,22.0793,22.0241,21.9321,22.2745,22.2132,22.1646,22.0912,22.2135,22.0872,22.9291,0.002,-0.7581,21.9141,22.6372,22.2508,22.0312,22.0049,21.9629,21.8283,21.9629,22.0613,22.0735,22.0438,22.0881,22.0434,21.9351,21.8293
259,11:23.5,21.5186,21.896,22.6225,22.2234,22.0134,22.0869,22.0315,21.9353,22.2844,22.2088,22.1621,22.1185,22.2166,22.0912,22.9154,0.0022,-0.756,21.9087,22.6301,22.2439,22.0321,22.0109,21.9557,21.8412,21.9602,22.0596,22.0839,22.0509,22.0562,22.0487,21.9441,21.8834
260,11:23.8,21.5123,21.8962,22.6201,22.2322,22.028,22.0784,22.031,21.9101,22.2724,22.2053,22.1563,22.1146,22.2126,22.0824,22.9152,0.0033,-0.7551,21.9155,22.637,22.2402,22.0284,22.0081,21.9511,21.8354,21.9565,22.0638,22.073,22.0704,22.0788,22.0519,21.9445,21.8554
261,11:24.2,21.5232,21.8923,22.6273,22.2273,22.0189,22.0629,22.0255,21.942,22.2837,22.2019,22.1729,22.1118,22.2135,22.1011,22.9064,0.0034,-0.7563,21.9023,22.6366,22.2448,22.0196,21.9889,21.9439,21.841,21.956,22.0617,22.0795,22.0727,22.0689,22.0533,21.9466,21.8313
262,11:24.5,21.5183,21.8907,22.6218,22.2276,22.0263,22.0543,22.0236,21.9335,22.2814,22.1852,22.169,22.0986,22.2115,22.1032,22.8977,0.0035,-0.7565,21.9124,22.637,22.2684,22.0266,22.0171,21.9606,21.853,21.959,22.0652,22.0804,22.0456,22.0661,22.0392,21.9517,21.8237
263,11:24.8,21.5181,21.8902,22.6065,22.2266,22.0215,22.0421,22.0146,21.9362,22.2807,22.1699,22.1625,22.1051,22.2054,22.1152,22.9004,0.0032,-0.7558,21.9111,22.6375,22.2584,22.0226,22.0222,21.9425,21.8549,21.9553,22.0483,22.0748,22.0382,22.0802,22.0436,21.9471,21.8212
264,11:25.2,21.5176,21.89,22.5947,22.2271,22.0176,22.061,22.0236,21.9358,22.2835,22.1746,22.1579,22.1009,22.2043,22.1212,22.9002,0.0034,-0.7565,21.9198,22.6444,22.2578,22.0222,22.0312,21.9506,21.8593,21.9574,22.04,22.0815,22.0285,22.0645,22.063,21.9418,21.8875
265,11:25.5,21.519,21.8865,22.5963,22.2218,22.0215,22.0636,22.025,21.9212,22.2819,22.1491,22.1651,22.1053,22.2061,22.1215,22.9136,0.0023,-0.7564,21.9145,22.6458,22.2682,22.0199,22.0132,21.9453,21.8428,21.9599,22.0448,22.0735,22.0565,22.0802,22.0584,21.9452,21.8808
266,11:25.8,21.5162,21.8923,22.6,22.2394,22.0157,22.052,22.022,21.9242,22.2819,22.1843,22.1722,22.1026,22.2179,22.0903,22.9185,0.0027,-0.7551,21.915,22.6437,22.2779,22.0259,22.0067,21.9316,21.8512,21.9682,22.0525,22.0908,22.0183,22.0698,22.0709,21.9487,21.8704
267,11:26.2,21.5225,21.872,22.6047,22.2343,22.0203,22.0578,22.0229,21.9235,22.2854,22.1649,22.1704,22.0674,22.2112,22.1097,22.8861,0.0023,-0.7546,21.9148,22.6497,22.267,22.0356,22.0003,21.9428,21.8553,21.9708,22.0478,22.0698,22.0459,22.0724,22.0711,21.9473,21.8033
268,11:26.5,21.5253,21.8807,22.6065,22.2414,22.0185,22.0608,22.0185,21.9304,22.283,22.1526,22.1722,22.1046,22.2119,22.0979,22.9194,0.0029,-0.7553,21.9124,22.6474,22.2603,22.0173,21.9917,21.9619,21.8491,21.9643,22.049,22.0843,22.0671,22.067,22.0723,21.9561,21.8549
269,11:26.8,21.5132,21.8796,22.6081,22.2445,22.0233,22.0633,22.0278,21.9277,22.2865,22.1454,22.1641,22.1199,22.2054,22.1226,22.9175,0.0029,-0.7532,21.9155,22.6463,22.2679,22.0161,21.9813,21.9539,21.8533,21.9604,22.0481,22.0658,22.0808,22.0566,22.0663,21.9459,21.829
270,11:27.2,21.5176,21.8789,22.6012,22.2472,22.0014,22.055,22.0199,21.9323,22.2884,22.1787,22.1736,22.1148,22.2119,22.0664,22.9235,0.0029,-0.7522,21.9143,22.6474,22.2631,22.0256,21.9762,21.9615,21.8387,21.965,22.0407,22.0728,22.0803,22.068,22.078,21.9552,21.8145
271,11:27.5,21.5232,21.8805,22.6084,22.2447,22.0088,22.0599,22.0239,21.9113,22.284,22.1958,22.1653,22.1046,22.2138,22.081,22.9205,0.0033,-0.7504,21.9111,22.6416,22.2668,22.0159,21.9966,21.9562,21.8493,21.9611,22.0483,22.0704,22.0778,22.0599,22.0649,21.9457,21.7936
272,11:27.8,21.5202,21.8826,22.6232,22.2391,22.0203,22.0677,22.0213,21.9261,22.2858,22.1896,22.1702,22.1033,22.2154,22.1014,22.8845,0.0038,-0.7503,21.9168,22.6326,22.2672,22.0152,21.9822,21.9613,21.8533,21.9544,22.0404,22.0691,22.0752,22.0675,22.072,21.9524,21.8094
273,11:28.2,21.5172,21.8833,22.619,22.2377,22.0134,22.068,22.0273,21.908,22.2893,22.1804,22.1602,22.1118,22.22,22.0831,22.8752,0.0029,-0.751,21.9168,22.6389,22.2434,22.0069,21.9547,21.9631,21.8512,21.962,22.043,22.0704,22.0662,22.0617,22.0748,21.9487,21.7966
274,11:28.5,21.5232,21.887,22.6238,22.2354,22.0039,22.0603,22.0229,21.9314,22.2736,22.1639,22.1595,22.1009,22.2126,22.0986,22.8743,0.0028,-0.7516,21.9159,22.631,22.2591,22.0129,21.9528,21.9587,21.8463,21.9645,22.0504,22.0781,22.0655,22.0552,22.0741,21.9413,21.7906
275,11:28.8,21.516,21.8909,22.6222,22.2401,22.0178,22.0608,22.0218,21.9251,22.2775,22.1491,22.1595,22.1127,22.2177,22.1134,22.8898,0.003,-0.7525,21.9173,22.6271,22.2598,22.0087,22.0213,21.9652,21.8523,21.9546,22.0351,22.067,22.0496,22.0555,22.0706,21.9302,21.7983
276,11:29.2,21.5216,21.8949,22.6095,22.2313,22.0023,22.071,22.0153,21.9108,22.2692,22.1547,22.1595,22.1104,22.2209,22.1196,22.8847,0.0029,-0.7532,21.9141,22.625,22.2587,22.0115,22.0035,21.9765,21.8438,21.9599,22.0344,22.0767,22.059,22.0555,22.069,21.9406,21.8071
277,11:29.5,21.5186,21.8842,22.6208,22.2364,22.0009,22.0629,22.022,21.8907,22.275,22.1762,22.1623,22.119,22.2163,22.1286,22.8725,0.0026,-0.7525,21.8976,22.6391,22.2531,22.0097,22.0222,21.9601,21.8364,21.9625,22.0462,22.0765,22.0607,22.0585,22.0649,21.9448,21.8006
278,11:29.8,21.5239,21.8898,22.6144,22.2269,21.9993,22.0687,22.0264,21.9036,22.2803,22.1753,22.163,22.1058,22.2131,22.1175,22.8806,0.0024,-0.7512,21.893,22.6331,22.2527,22.0131,22.0111,21.9684,21.8435,21.9597,22.0344,22.0834,22.0648,22.0522,22.0679,21.9362,21.7906
279,11:30.2,21.5197,21.8884,22.5991,22.235,22.0203,22.064,22.0273,21.9311,22.2796,22.1764,22.1621,22.106,22.2163,22.121,22.8886,0.0029,-0.7515,21.8736,22.6285,22.2534,22.002,22.0248,21.9703,21.8454,21.9463,22.0388,22.0725,22.0655,22.0638,22.0672,21.9339,21.7869
280,11:30.5,21.5167,21.8757,22.6104,22.229,22.0143,22.0693,22.0259,21.9348,22.2719,22.1741,22.1618,22.1118,22.2209,22.1205,22.8979,0.0039,-0.7521,21.9078,22.6326,22.261,21.9842,22.0201,21.9606,21.8477,21.9703,22.0379,22.0644,22.0567,22.0629,22.0563,21.9408,21.7946
281,11:30.8,21.5179,21.8643,22.6026,22.234,22.0182,22.0552,22.0134,21.9261,22.2641,22.1538,22.1644,22.103,22.2147,22.1203,22.8995,0.0022,-0.7512,21.9136,22.6356,22.249,22.0067,22.0169,21.9626,21.8408,21.9618,22.0458,22.073,22.0572,22.0654,22.0593,21.9399,21.7948
282,11:31.2,21.5193,21.8912,22.5966,22.2396,22.0115,22.0562,22.0155,21.9277,22.2703,22.1688,22.1671,22.1074,22.2089,22.1113,22.8919,0.0023,-0.7485,21.909,22.6257,22.2515,22.0069,22.0153,21.9545,21.8403,21.9592,22.033,22.0693,22.0563,22.0677,22.0563,21.9383,21.7862
283,11:31.5,21.5172,21.8831,22.6148,22.2364,22.0162,22.0619,22.0148,21.933,22.2761,22.1582,22.1669,22.1033,22.2168,22.1141,22.9057,0.0028,-0.7482,21.9192,22.6183,22.2541,22.0011,21.9986,21.961,21.8512,21.9685,22.0391,22.0732,22.0502,22.061,22.0561,21.9311,21.768
284,11:31.8,21.5183,21.8882,22.597,22.2331,22.0139,22.0451,22.0137,21.9249,22.2768,22.1313,22.16,22.1081,22.2237,22.1094,22.8967,0.0027,-0.7474,21.9083,22.6201,22.2608,22.002,21.9982,21.965,21.8482,21.9676,22.0215,22.0767,22.0357,22.0675,22.0593,21.9436,21.77
285,11:32.2,21.5169,21.8935,22.6081,22.2308,22.012,22.0536,22.0058,21.9284,22.2696,22.1591,22.1616,22.1056,22.2189,22.118,22.9064,0.0025,-0.7458,21.9185,22.6169,22.2534,22.0057,22.0037,21.9594,21.8375,21.9636,22.0247,22.0737,22.0553,22.0747,22.063,21.9489,21.7492
286,11:32.5,21.5165,21.8789,22.6134,22.2213,22.0099,22.0539,22.0202,21.9193,22.2696,22.1491,22.1644,22.1035,22.2184,22.1166,22.8981,0.0026,-0.7445,21.9083,22.6211,22.2541,22.0018,22.0009,21.9652,21.8503,21.9655,22.0287,22.0536,22.0581,22.07,22.0646,21.9413,21.8251
287,11:32.8,21.5156,21.8868,22.6021,22.2301,21.9974,22.0564,22.0234,21.9108,22.2666,22.1704,22.1662,22.1051,22.2172,22.1101,22.8896,0.0028,-0.7438,21.9122,22.6335,22.2568,22.0071,21.9917,21.9582,21.8343,21.9655,22.0377,22.064,22.0602,22.0684,22.0589,21.9392,21.9287
288,11:33.2,21.5128,21.8773,22.5827,22.2179,22.0125,22.0529,22.0269,21.9233,22.262,22.1947,22.1632,22.1035,22.2117,22.0789,22.8842,0.0029,-0.7426,21.908,22.6449,22.2501,22.0013,21.982,21.9576,21.826,21.9613,22.0398,22.0661,22.066,22.0613,22.0531,21.9355,21.9065
289,11:33.5,21.5135,21.8629,22.6079,22.2139,21.9963,22.0557,22.0195,21.9154,22.2634,22.1861,22.1685,22.1063,22.2108,22.1118,22.8905,0.0031,-0.7418,21.9208,22.637,22.2524,22.0067,21.9824,21.9582,21.835,21.959,22.0347,22.0612,22.0588,22.0668,22.0556,21.9397,21.9109
290,11:33.8,21.5156,21.8634,22.6065,22.235,21.9984,22.0474,22.0232,21.9131,22.2676,22.1933,22.1655,22.1051,22.2184,22.1164,22.8997,0.0024,-0.7409,21.9111,22.6349,22.251,22.0085,21.9552,21.955,21.8144,21.9588,22.0215,22.0628,22.0528,22.0712,22.0445,21.9413,21.8931
291,11:34.2,21.5193,21.8747,22.603,22.235,22.0007,22.0504,22.0199,21.8969,22.2551,22.1579,22.1727,22.0979,22.2159,22.1187,22.8935,0.0017,-0.7401,21.8974,22.6218,22.2443,22.009,22.0012,21.9589,21.7973,21.9618,22.0266,22.0758,22.0535,22.0643,22.0593,21.9448,21.9014
292,11:34.5,21.5186,21.8847,22.6111,22.2324,21.9991,22.0458,22.0287,21.9182,22.2558,22.1558,22.172,22.1088,22.2126,22.0944,22.8947,0.0022,-0.74,21.8944,22.6252,22.2402,22.0076,22.0023,21.9474,21.8304,21.9583,22.0402,22.076,22.0607,22.0647,22.0508,21.9388,21.903
293,11:34.8,21.5174,21.8671,22.613,22.2345,22.0062,22.0485,22.0178,21.9154,22.25,22.1642,22.1727,22.1005,22.2117,22.1053,22.8958,0.0023,-0.7384,21.9152,22.6312,22.2272,22.0189,21.9885,21.9409,21.8396,21.9581,22.0189,22.0688,22.0609,22.0698,22.0508,21.9357,21.8929
294,11:35.2,21.5174,21.8694,22.6155,22.2303,22.0076,22.0474,22.0257,21.9191,22.2606,22.1699,22.1759,22.1037,22.2115,22.093,22.8863,0.0026,-0.7379,21.9046,22.6245,22.2268,22.0199,21.9972,21.9421,21.8419,21.956,22.0132,22.0718,22.0683,22.0624,22.0477,21.9364,21.8649
295,11:35.5,21.5213,21.869,22.6095,22.234,22.0104,22.0488,22.0262,21.8976,22.2629,22.1884,22.1727,22.0977,22.2145,22.0912,22.8905,0.0028,-0.7358,21.9143,22.6423,22.2441,22.0032,21.9787,21.94,21.8426,21.9514,22.0363,22.0709,22.0699,22.0656,22.054,21.9295,21.8515
